Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
27/2/18-1:9:16,847,356,457,50.40,24.50,3.50,8.90
27/2/18-1:10:17,847,357,455,49.10,24.50,3.70,5.70
27/2/18-1:11:18,848,357,448,50.60,24.50,3.40,7.80
27/2/18-1:12:19,846,363,462,51.10,24.50,3.00,6.30
27/2/18-1:13:20,846,366,451,50.70,24.40,3.20,6.60
27/2/18-1:14:21,846,365,457,50.50,24.40,2.70,4.80
27/2/18-1:15:22,846,379,455,50.10,24.40,2.90,4.20
27/2/18-1:16:23,846,372,455,50.90,24.40,3.00,4.50
27/2/18-1:17:24,847,363,445,51.10,24.50,3.40,7.20
27/2/18-1:18:25,846,366,459,50.10,24.40,2.80,9.60
27/2/18-1:19:26,846,358,446,51.10,24.40,3.10,6.60
27/2/18-1:20:27,846,354,448,50.70,24.40,3.20,6.30
27/2/18-1:21:28,846,369,462,50.70,24.40,3.00,5.20
27/2/18-1:22:28,846,386,465,52.00,24.40,2.90,5.00
27/2/18-1:23:29,846,381,450,51.80,24.40,2.80,8.10
27/2/18-1:24:30,847,377,450,51.80,24.40,2.70,5.70
27/2/18-1:25:31,846,358,442,52.30,24.40,3.20,9.00
27/2/18-1:26:32,846,367,470,50.80,24.40,2.70,7.40
27/2/18-1:27:33,846,375,456,50.90,24.40,3.20,6.20
27/2/18-1:28:34,846,358,447,51.40,24.40,3.50,6.40
27/2/18-1:29:35,846,353,444,50.90,24.40,3.10,7.00
27/2/18-1:30:36,846,362,451,51.10,24.50,3.50,4.30
27/2/18-1:31:37,846,378,455,49.80,24.40,3.70,7.90
27/2/18-1:32:38,846,379,455,50.90,24.50,3.20,5.10
27/2/18-1:33:39,846,374,451,50.00,24.60,3.00,5.00
27/2/18-1:34:40,846,369,446,49.70,24.60,3.20,6.70
27/2/18-1:35:41,847,353,440,49.90,24.60,3.00,5.40
27/2/18-1:36:42,846,359,442,51.00,24.60,3.00,7.80
27/2/18-1:37:43,846,353,438,51.30,24.60,3.00,5.90
27/2/18-1:38:44,846,350,437,50.50,24.60,3.00,6.90
27/2/18-1:39:45,846,324,436,50.00,24.60,3.60,9.60
27/2/18-1:40:46,846,340,442,50.50,24.60,3.30,7.10
27/2/18-1:41:47,846,342,439,50.20,24.60,2.90,5.40
27/2/18-1:42:48,847,333,445,49.30,24.60,3.20,6.80
27/2/18-1:43:49,848,343,444,49.70,24.60,3.20,8.00
27/2/18-1:44:50,846,375,459,49.80,24.60,3.20,7.40
27/2/18-1:45:51,846,387,457,51.10,24.60,3.00,7.10
27/2/18-1:46:52,846,370,454,50.20,24.60,3.00,6.10
27/2/18-1:47:53,846,373,453,50.60,24.60,2.80,5.00
27/2/18-1:48:54,847,352,441,51.00,24.60,3.00,7.70
27/2/18-1:49:55,846,350,444,50.10,24.60,2.70,4.60
27/2/18-1:50:56,850,352,440,50.20,24.70,3.10,8.40
27/2/18-1:51:57,846,355,465,51.20,24.60,3.20,7.90
27/2/18-1:52:58,846,382,467,50.30,24.60,3.40,7.10
27/2/18-1:53:59,846,350,443,51.10,24.60,3.10,6.90
27/2/18-1:55:0,846,335,452,49.80,24.60,3.10,6.40
27/2/18-1:56:1,847,337,442,50.40,24.60,3.30,6.10
27/2/18-1:57:2,846,345,446,50.70,24.60,2.90,4.80
27/2/18-1:58:3,846,318,433,50.60,24.60,3.00,5.70
27/2/18-1:59:4,846,297,443,50.70,24.60,3.20,7.80
27/2/18-2:0:5,846,346,455,50.80,24.60,3.00,8.20
27/2/18-2:1:6,846,326,438,50.00,24.60,2.90,6.70
27/2/18-2:2:7,846,343,450,50.20,24.60,2.80,5.70
27/2/18-2:3:8,847,314,430,50.30,24.60,2.60,3.40
27/2/18-2:4:9,846,366,514,50.50,24.60,2.70,7.50
27/2/18-2:5:10,846,384,472,51.20,24.60,2.70,5.20
27/2/18-2:6:11,846,368,454,51.20,24.60,3.00,6.80
27/2/18-2:7:12,849,356,437,51.00,24.60,2.40,4.60
27/2/18-2:8:13,846,348,440,51.00,24.60,2.50,4.80
27/2/18-2:9:14,846,311,431,51.20,24.60,2.50,4.30
27/2/18-2:10:15,847,296,442,50.20,24.60,2.60,4.60
27/2/18-2:11:16,846,301,432,51.90,24.60,2.70,4.30
27/2/18-2:12:17,846,323,444,50.80,24.50,2.40,6.40
27/2/18-2:13:17,846,348,456,51.70,24.60,2.70,5.00
27/2/18-2:14:18,846,342,459,51.00,24.50,2.60,4.40
27/2/18-2:15:19,846,333,441,50.70,24.50,2.80,6.00
27/2/18-2:16:20,846,343,446,50.80,24.60,2.60,9.40
27/2/18-2:17:21,846,351,454,50.80,24.60,2.70,5.10
27/2/18-2:18:22,846,315,439,50.40,24.60,2.90,5.40
27/2/18-2:19:23,846,329,442,51.60,24.50,2.70,3.80
27/2/18-2:20:24,846,316,448,52.20,24.50,2.60,3.30
27/2/18-2:21:25,846,312,437,53.20,24.50,2.50,6.20
27/2/18-2:22:26,846,303,445,51.80,24.40,2.60,4.80
27/2/18-2:23:27,846,302,469,51.60,24.40,2.50,5.20
27/2/18-2:24:28,845,329,444,51.10,24.50,2.30,4.20
27/2/18-2:25:29,846,314,438,51.70,24.50,2.90,5.80
27/2/18-2:26:30,846,299,437,53.20,24.50,2.70,8.00
27/2/18-2:27:31,846,313,456,51.00,24.40,2.60,5.70
27/2/18-2:28:32,846,310,441,50.70,24.40,2.40,3.30
27/2/18-2:29:33,846,299,438,51.50,24.40,2.80,5.70
27/2/18-2:30:34,846,305,439,52.10,24.30,2.60,5.40
27/2/18-2:31:35,846,319,448,52.10,24.40,2.60,5.10
27/2/18-2:32:36,846,296,430,52.70,24.40,2.70,4.60
27/2/18-2:33:37,846,272,424,53.70,24.40,2.90,5.10
27/2/18-2:34:38,846,262,427,54.90,24.30,2.50,5.00
27/2/18-2:35:39,846,265,432,53.00,24.30,2.50,5.70
27/2/18-2:36:40,846,298,435,54.90,24.30,2.50,5.00
27/2/18-2:37:41,847,293,428,54.00,24.30,2.30,3.40
27/2/18-2:38:42,846,292,452,54.00,24.30,2.40,4.60
27/2/18-2:39:43,846,308,437,52.80,24.20,2.10,5.10
27/2/18-2:40:44,846,317,436,53.50,24.20,2.50,5.60
27/2/18-2:41:45,847,311,433,54.10,24.20,2.70,5.20
27/2/18-2:42:46,847,313,433,54.00,24.20,2.60,4.40
27/2/18-2:43:47,847,318,434,54.30,24.20,2.80,6.30
27/2/18-2:44:48,846,308,435,54.00,24.20,2.70,6.90
27/2/18-2:45:49,847,309,439,53.90,24.10,2.50,5.00
27/2/18-2:46:50,846,311,429,55.40,24.10,2.90,6.60
27/2/18-2:47:51,847,308,432,54.50,24.10,2.60,6.30
27/2/18-2:48:52,847,299,432,55.30,24.10,3.00,6.40
27/2/18-2:49:53,847,287,429,54.70,24.00,2.40,3.00
27/2/18-2:50:54,847,294,429,55.10,24.00,2.90,5.30
27/2/18-2:51:55,847,301,433,55.10,24.00,2.50,5.10
27/2/18-2:52:56,847,312,435,56.10,24.00,2.60,6.60
27/2/18-2:53:57,847,309,433,56.60,24.00,2.90,6.50
27/2/18-2:54:58,846,311,433,55.80,23.90,3.00,5.10
27/2/18-2:55:59,847,312,435,55.50,23.90,2.80,4.70
27/2/18-2:57:0,847,313,432,56.60,23.90,3.00,4.20
27/2/18-2:58:1,847,345,448,55.50,23.90,2.80,3.90
27/2/18-2:59:2,846,339,439,54.60,23.90,3.00,5.70
27/2/18-3:0:3,846,335,436,56.00,23.80,2.70,4.20
27/2/18-3:1:4,847,333,436,56.00,23.80,2.90,5.10
27/2/18-3:2:5,847,328,433,55.50,23.80,3.30,9.90
27/2/18-3:3:6,847,329,438,54.90,23.80,3.10,6.40
27/2/18-3:4:6,846,309,433,55.70,23.80,2.70,4.70
27/2/18-3:5:7,847,300,431,54.30,23.80,2.60,4.60
27/2/18-3:6:8,846,300,433,54.50,23.70,2.70,3.90
27/2/18-3:7:9,847,288,430,55.30,23.80,2.80,5.10
27/2/18-3:8:10,846,305,443,55.20,23.70,2.80,6.20
27/2/18-3:9:11,847,346,467,55.50,23.70,3.00,6.40
27/2/18-3:10:12,847,379,482,55.70,23.80,2.80,7.20
27/2/18-3:11:13,847,373,463,54.40,23.80,2.90,4.60
27/2/18-3:12:14,847,367,457,54.20,23.80,3.60,16.30
27/2/18-3:13:15,847,352,452,54.00,23.90,3.10,11.50
27/2/18-3:14:16,846,353,463,53.60,23.90,3.50,8.10
27/2/18-3:15:17,847,362,459,53.30,24.00,2.50,4.30
27/2/18-3:16:18,851,365,468,54.00,24.00,2.80,8.60
27/2/18-3:17:19,847,339,444,53.30,24.00,3.10,7.30
27/2/18-3:18:20,847,311,440,52.80,24.00,3.60,13.10
27/2/18-3:19:21,847,298,449,52.90,24.00,3.20,7.30
27/2/18-3:20:22,846,303,432,53.40,24.00,3.20,7.60
27/2/18-3:21:23,846,288,439,53.50,24.00,3.20,9.70
27/2/18-3:22:24,847,242,423,53.40,23.90,3.20,24.40
27/2/18-3:23:25,847,245,418,53.20,23.80,2.70,16.30
27/2/18-3:24:26,846,296,443,53.80,23.70,2.90,17.20
27/2/18-3:25:27,846,264,421,53.10,23.60,2.60,15.50
27/2/18-3:26:28,847,249,429,53.00,23.50,2.50,17.50
27/2/18-3:27:29,847,255,430,53.60,23.50,2.30,21.50
27/2/18-3:28:30,848,283,443,53.70,23.50,3.00,18.70
27/2/18-3:29:31,847,294,455,53.80,23.50,2.40,18.50
27/2/18-3:30:32,847,317,437,53.80,23.40,2.30,18.10
27/2/18-3:31:33,847,293,437,53.80,23.50,2.30,19.10
27/2/18-3:32:34,847,301,446,54.20,23.40,2.20,18.20
27/2/18-3:33:35,847,291,449,54.80,23.50,2.20,12.60
27/2/18-3:34:36,846,257,434,55.90,23.40,3.20,21.20
27/2/18-3:35:37,847,275,442,56.70,23.30,2.60,14.00
27/2/18-3:36:38,847,242,424,57.70,23.30,2.20,15.40
27/2/18-3:37:39,847,231,421,58.30,23.20,2.70,11.90
27/2/18-3:38:40,847,233,426,58.20,23.00,2.20,14.80
27/2/18-3:39:41,847,238,419,59.60,22.90,2.40,9.50
27/2/18-3:40:42,847,240,420,60.40,22.90,2.30,15.80
27/2/18-3:41:43,847,199,410,60.60,22.80,2.10,12.00
27/2/18-3:42:44,850,188,410,62.00,22.60,2.80,14.80
27/2/18-3:43:45,846,213,427,61.90,22.50,2.60,10.70
27/2/18-3:44:46,847,245,431,62.80,22.40,2.70,11.20
27/2/18-3:45:47,846,220,414,61.90,22.40,3.10,14.90
27/2/18-3:46:48,847,239,429,62.00,22.30,2.40,12.50
27/2/18-3:47:49,847,239,419,63.70,22.20,2.90,10.70
27/2/18-3:48:50,847,207,414,63.70,22.10,2.80,12.80
27/2/18-3:49:51,847,192,426,63.90,21.90,3.10,13.70
27/2/18-3:50:52,848,201,420,64.30,21.70,3.10,12.50
27/2/18-3:51:53,847,196,418,65.10,21.60,2.90,11.10
27/2/18-3:52:53,848,162,414,65.30,21.50,3.10,12.70
27/2/18-3:53:54,847,179,416,67.80,21.30,2.90,13.30
27/2/18-3:54:55,847,217,423,66.40,21.20,2.80,12.40
27/2/18-3:55:56,847,220,421,65.80,21.20,2.50,9.00
27/2/18-3:56:57,847,210,422,66.80,21.10,2.80,10.10
27/2/18-3:57:58,847,211,412,66.30,21.10,2.40,16.40
27/2/18-3:58:59,848,216,415,70.60,21.00,2.40,6.10
27/2/18-4:0:0,847,212,417,69.00,21.00,2.70,10.80
27/2/18-4:1:1,847,233,417,68.00,20.90,2.20,9.40
27/2/18-4:2:2,847,226,429,67.40,20.90,1.80,5.40
27/2/18-4:3:3,847,231,412,70.20,20.90,2.00,7.20
27/2/18-4:4:4,847,218,416,69.70,20.80,2.10,9.30
27/2/18-4:5:5,847,262,419,69.20,20.80,1.70,5.50
27/2/18-4:6:6,847,241,403,68.80,20.80,1.60,8.40
27/2/18-4:7:7,848,229,409,69.10,20.80,1.60,4.00
27/2/18-4:8:8,847,234,422,69.50,20.80,2.10,7.40
27/2/18-4:9:9,848,230,410,70.40,20.80,1.60,4.50
27/2/18-4:10:10,851,229,403,70.20,20.80,1.60,7.60
27/2/18-4:11:11,847,239,413,70.00,20.70,1.50,6.00
27/2/18-4:12:12,847,233,414,72.10,20.70,1.20,4.60
27/2/18-4:13:13,847,228,411,72.30,20.70,1.70,6.20
27/2/18-4:14:14,848,230,414,72.40,20.60,1.60,5.10
27/2/18-4:15:15,847,249,414,73.70,20.60,1.70,4.50
27/2/18-4:16:16,847,285,422,73.50,20.60,1.60,2.30
27/2/18-4:17:17,848,287,414,71.00,20.70,1.50,5.60
27/2/18-4:18:18,848,270,419,71.90,20.70,1.70,7.20
27/2/18-4:19:19,847,308,429,72.60,20.70,2.00,6.30
27/2/18-4:20:20,847,310,416,72.40,20.80,1.40,5.20
27/2/18-4:21:21,847,297,414,71.30,20.80,1.50,3.30
27/2/18-4:22:22,848,252,409,73.20,20.80,1.80,6.50
27/2/18-4:23:23,847,227,405,69.00,20.80,1.30,2.70
27/2/18-4:24:24,847,247,420,70.00,20.70,1.50,4.20
27/2/18-4:25:25,848,214,414,72.50,20.70,2.00,4.60
27/2/18-4:26:26,848,235,412,72.20,20.70,1.90,6.10
27/2/18-4:27:27,848,221,418,71.80,20.70,2.30,7.90
27/2/18-4:28:28,847,226,407,72.00,20.70,2.00,5.00
27/2/18-4:29:29,848,209,407,74.40,20.60,2.90,9.40
27/2/18-4:30:30,848,202,402,72.10,20.50,2.60,6.60
27/2/18-4:31:31,847,214,402,70.80,20.50,3.00,9.70
27/2/18-4:32:32,849,223,412,71.90,20.50,3.00,11.40
27/2/18-4:33:33,848,226,413,74.30,20.50,3.50,8.70
27/2/18-4:34:34,847,214,408,72.90,20.50,3.10,11.40
27/2/18-4:35:35,847,203,406,71.60,20.40,3.80,15.40
27/2/18-4:36:36,848,189,402,70.80,20.30,2.40,7.90
27/2/18-4:37:37,847,231,411,72.50,20.30,3.20,10.80
27/2/18-4:38:37,847,200,398,73.80,20.30,3.40,11.60
27/2/18-4:39:38,848,185,394,72.70,20.20,2.90,10.20
27/2/18-4:40:39,848,203,402,72.10,20.20,2.70,8.70
27/2/18-4:41:40,848,169,398,71.90,20.10,3.10,11.20
27/2/18-4:42:41,848,161,393,71.80,20.00,3.10,10.30
27/2/18-4:43:42,848,146,391,71.80,19.90,2.50,7.50
27/2/18-4:44:43,848,175,398,75.20,19.80,2.70,7.80
27/2/18-4:45:44,851,202,395,75.30,19.80,2.60,6.50
27/2/18-4:46:45,849,212,421,78.70,19.80,2.40,6.80
27/2/18-4:47:46,849,220,405,74.50,19.80,2.50,6.10
27/2/18-4:48:47,848,204,402,74.50,19.80,2.40,5.90
27/2/18-4:49:48,848,206,407,74.70,19.80,2.60,5.80
27/2/18-4:50:49,849,226,410,75.70,19.80,3.30,11.70
27/2/18-4:51:50,848,220,411,75.50,19.80,2.90,10.70
27/2/18-4:52:51,848,184,401,75.40,19.80,4.10,12.90
27/2/18-4:53:52,855,173,392,74.20,19.80,3.20,11.90
27/2/18-4:54:53,854,158,385,74.60,19.80,3.10,11.50
27/2/18-4:55:54,855,181,392,73.60,19.70,2.50,8.70
27/2/18-4:56:55,855,176,399,74.50,19.70,3.60,11.70
27/2/18-4:57:56,850,198,413,75.00,19.70,3.00,10.70
27/2/18-4:58:57,854,170,389,75.70,19.70,3.30,9.10
27/2/18-4:59:58,854,176,397,74.90,19.70,2.70,6.70
27/2/18-5:0:59,855,185,430,75.40,19.70,3.40,9.80
27/2/18-5:2:0,855,164,392,75.30,19.60,3.00,8.70
27/2/18-5:3:1,854,161,393,75.50,19.60,2.50,9.10
27/2/18-5:4:2,854,165,394,76.10,19.60,3.10,7.90
27/2/18-5:5:3,854,160,395,76.50,19.60,2.90,9.90
27/2/18-5:6:4,854,163,399,77.40,19.50,3.00,10.30
27/2/18-5:7:5,854,178,400,76.80,19.50,3.30,8.60
27/2/18-5:8:6,851,162,398,77.20,19.50,2.70,6.50
27/2/18-5:9:7,853,180,396,77.40,19.50,2.80,6.00
27/2/18-5:10:8,853,188,400,78.70,19.50,3.00,8.20
27/2/18-5:11:9,853,180,403,78.40,19.50,2.70,7.40
27/2/18-5:12:10,853,188,400,78.20,19.50,3.20,8.10
27/2/18-5:13:11,854,194,401,79.10,19.50,2.80,7.40
27/2/18-5:14:12,854,191,400,78.70,19.40,2.80,8.70
27/2/18-5:15:13,854,191,399,79.00,19.50,2.80,7.30
27/2/18-5:16:14,854,190,396,79.30,19.40,2.10,4.80
27/2/18-5:17:15,851,187,402,78.80,19.40,2.30,5.40
27/2/18-5:18:16,854,209,411,80.50,19.50,2.20,5.80
27/2/18-5:19:17,853,213,400,80.20,19.40,2.30,6.50
27/2/18-5:20:18,853,203,400,81.00,19.50,2.40,5.60
27/2/18-5:21:19,852,211,408,80.60,19.40,2.40,4.80
27/2/18-5:22:19,852,220,401,81.30,19.40,2.80,6.60
27/2/18-5:23:20,851,222,407,79.70,19.50,2.20,3.90
27/2/18-5:24:21,851,227,405,80.10,19.50,2.40,7.30
27/2/18-5:25:22,852,224,401,79.50,19.50,2.10,5.80
27/2/18-5:26:23,852,230,400,79.50,19.60,1.70,4.40
27/2/18-5:27:24,852,241,406,79.20,19.60,2.00,5.30
27/2/18-5:28:25,853,230,400,79.60,19.60,2.00,4.90
27/2/18-5:29:26,853,243,403,80.30,19.50,1.80,5.00
27/2/18-5:30:27,853,249,405,79.50,19.60,2.20,6.90
27/2/18-5:31:28,853,250,413,79.80,19.60,1.80,3.50
27/2/18-5:32:29,853,258,403,79.30,19.60,2.10,3.50
27/2/18-5:33:30,853,255,408,80.70,19.60,2.00,4.30
27/2/18-5:34:31,853,247,404,80.30,19.60,2.10,3.50
27/2/18-5:35:32,853,235,401,79.90,19.60,2.10,4.20
27/2/18-5:36:33,853,245,405,80.40,19.60,2.00,3.80
27/2/18-5:37:34,853,264,408,79.30,19.60,2.00,5.00
27/2/18-5:38:35,853,247,405,80.40,19.60,1.90,3.70
27/2/18-5:39:36,854,230,401,79.20,19.60,1.70,2.90
27/2/18-5:40:37,853,219,399,79.60,19.60,2.20,4.40
27/2/18-5:41:38,853,234,404,80.00,19.60,1.90,3.40
27/2/18-5:42:39,853,238,401,79.40,19.50,2.00,4.10
27/2/18-5:43:40,853,237,404,79.80,19.50,2.20,4.60
27/2/18-5:44:41,853,250,407,79.70,19.60,2.50,14.90
27/2/18-5:45:42,852,252,405,79.70,19.50,2.30,3.50
27/2/18-5:46:43,853,243,401,81.10,19.50,2.00,2.70
27/2/18-5:47:44,853,232,401,80.30,19.50,1.90,2.80
27/2/18-5:48:45,851,228,404,79.60,19.50,2.10,5.90
27/2/18-5:49:46,850,239,404,80.70,19.50,1.70,3.40
27/2/18-5:50:47,851,233,404,80.70,19.50,1.50,2.90
27/2/18-5:51:48,850,238,408,80.80,19.50,1.70,2.60
27/2/18-5:52:49,851,245,408,81.30,19.50,1.90,5.30
27/2/18-5:53:50,851,256,416,82.10,19.50,1.70,2.10
27/2/18-5:54:51,851,251,406,80.10,19.50,1.80,3.10
27/2/18-5:55:52,852,255,408,79.90,19.50,2.10,4.60
27/2/18-5:56:53,852,275,410,80.70,19.60,1.90,2.50
27/2/18-5:57:54,851,287,411,79.90,19.50,1.70,3.60
27/2/18-5:58:55,851,291,412,80.30,19.50,2.60,4.30
27/2/18-5:59:56,852,285,410,81.30,19.50,2.00,4.50
27/2/18-6:0:57,851,292,412,82.40,19.50,1.90,4.10
27/2/18-6:1:58,852,292,413,81.30,19.60,1.70,2.20
27/2/18-6:2:59,852,302,412,81.80,19.50,2.20,4.20
27/2/18-6:4:0,852,310,415,81.40,19.50,2.20,4.00
27/2/18-6:5:1,852,307,410,81.60,19.50,2.30,5.30
27/2/18-6:6:2,852,313,413,82.10,19.60,2.30,5.10
27/2/18-6:7:2,851,316,418,84.70,19.50,1.90,3.00
27/2/18-6:8:3,852,318,411,82.10,19.60,2.00,3.80
27/2/18-6:9:4,852,315,411,83.50,19.50,2.10,3.90
27/2/18-6:10:5,853,310,412,81.60,19.60,2.10,2.70
27/2/18-6:11:6,852,309,414,81.80,19.60,2.20,4.50
27/2/18-6:12:7,852,307,408,81.40,19.50,1.80,3.50
27/2/18-6:13:8,852,297,410,81.50,19.50,2.30,4.30
27/2/18-6:14:9,852,300,410,81.10,19.50,1.70,2.60
27/2/18-6:15:10,852,312,423,80.90,19.50,1.90,3.20
27/2/18-6:16:11,852,324,420,81.30,19.60,2.00,5.10
27/2/18-6:17:12,852,329,423,81.60,19.50,2.10,6.10
27/2/18-6:18:13,852,330,418,81.40,19.50,2.10,3.60
27/2/18-6:19:14,852,326,419,81.60,19.50,1.80,2.40
27/2/18-6:20:15,852,328,422,82.30,19.50,2.10,3.10
27/2/18-6:21:16,851,334,428,82.10,19.50,2.20,5.70
27/2/18-6:22:17,850,321,425,82.00,19.50,2.50,6.60
27/2/18-6:23:18,851,328,424,81.90,19.50,2.50,3.90
27/2/18-6:24:19,850,333,428,81.70,19.50,2.20,6.70
27/2/18-6:25:20,852,335,429,82.20,19.60,2.40,4.50
27/2/18-6:26:21,852,341,426,83.10,19.60,2.00,3.80
27/2/18-6:27:22,852,340,426,82.30,19.60,2.20,4.70
27/2/18-6:28:23,852,338,423,82.40,19.60,2.40,4.20
27/2/18-6:29:24,852,338,427,81.40,19.60,2.30,4.20
27/2/18-6:30:25,852,340,428,81.10,19.60,2.20,4.30
27/2/18-6:31:26,852,345,426,81.60,19.60,2.40,6.70
27/2/18-6:32:27,852,339,427,81.90,19.60,2.20,4.90
27/2/18-6:33:28,852,335,429,81.30,19.60,2.70,7.10
27/2/18-6:34:29,852,336,424,80.80,19.60,2.50,3.90
27/2/18-6:35:30,851,339,429,81.00,19.60,2.70,6.40
27/2/18-6:36:31,851,341,429,81.50,19.60,2.30,5.40
27/2/18-6:37:32,853,339,428,81.80,19.60,3.10,7.70
27/2/18-6:38:33,852,338,422,82.10,19.60,2.10,4.50
27/2/18-6:39:34,852,337,422,81.10,19.60,2.30,4.30
27/2/18-6:40:35,852,338,423,81.40,19.60,2.90,6.20
27/2/18-6:41:36,851,340,423,82.00,19.60,2.80,5.40
27/2/18-6:42:37,852,350,429,81.90,19.60,2.40,5.00
27/2/18-6:43:38,852,346,423,82.10,19.60,2.50,4.40
27/2/18-6:44:39,852,347,425,82.10,19.60,3.20,6.60
27/2/18-6:45:40,852,353,423,81.90,19.60,2.10,3.30
27/2/18-6:46:41,851,363,429,83.30,19.70,2.50,7.60
27/2/18-6:47:42,852,361,423,82.40,19.60,2.50,4.40
27/2/18-6:48:43,851,364,429,83.20,19.60,2.60,4.30
27/2/18-6:49:44,852,360,418,82.40,19.70,2.60,4.60
27/2/18-6:50:45,852,360,424,82.20,19.60,2.20,3.70
27/2/18-6:51:45,853,364,424,82.20,19.60,2.50,5.10
27/2/18-6:52:46,853,363,420,82.10,19.60,2.60,5.50
27/2/18-6:53:47,852,367,421,82.70,19.70,2.70,7.60
27/2/18-6:54:48,852,362,418,83.20,19.70,2.60,5.80
