21/2/18-10:44:4,847,516,392,43.90,23.40,3.00,13.90
21/2/18-10:45:5,847,532,416,43.20,23.30,2.40,9.60
21/2/18-10:46:6,847,561,483,43.70,23.30,2.10,8.60
21/2/18-10:47:7,848,542,443,44.20,23.40,3.00,15.10
21/2/18-10:48:8,848,523,404,44.10,23.40,3.60,35.80
21/2/18-10:49:9,848,531,420,43.00,23.40,1.90,4.90
21/2/18-10:50:9,851,512,406,43.20,23.40,2.40,7.60
21/2/18-10:51:10,847,490,395,42.70,23.40,2.30,11.70
21/2/18-10:52:11,847,511,440,43.20,23.40,2.10,5.20
21/2/18-10:53:12,847,515,449,42.70,23.40,2.10,8.40
21/2/18-10:54:13,846,512,415,42.80,23.40,1.70,5.30
21/2/18-10:55:14,847,507,419,43.60,23.40,2.30,5.00
21/2/18-10:56:15,847,507,408,42.80,23.40,2.20,3.50
21/2/18-10:57:16,847,536,459,43.50,23.40,2.70,6.40
21/2/18-10:58:17,847,499,404,45.00,23.50,2.10,4.70
21/2/18-10:59:18,846,490,412,43.30,23.50,2.70,8.80
21/2/18-11:0:19,847,482,411,43.00,23.50,2.20,5.80
21/2/18-11:1:20,847,502,451,42.20,23.50,2.10,7.30
21/2/18-11:2:21,847,496,422,43.80,23.50,2.40,7.50
21/2/18-11:3:22,846,490,436,42.50,23.60,1.50,4.00
21/2/18-11:4:23,846,512,456,42.40,23.60,2.30,5.60
21/2/18-11:5:24,847,487,418,43.50,23.60,2.40,9.30
21/2/18-11:6:25,847,477,415,43.70,23.70,1.90,5.90
21/2/18-11:7:26,847,476,423,43.60,23.70,1.90,9.00
21/2/18-11:8:27,846,494,441,44.10,23.70,2.10,8.50
21/2/18-11:9:28,847,492,444,43.10,23.70,1.90,3.50
21/2/18-11:10:29,847,481,423,43.10,23.70,1.60,5.40
21/2/18-11:11:30,847,470,422,43.40,23.70,1.90,10.00
21/2/18-11:12:31,846,476,447,43.40,23.80,2.10,5.90
21/2/18-11:13:32,846,467,423,44.20,23.80,1.80,6.20
21/2/18-11:14:33,846,445,413,43.40,23.80,2.30,6.80
21/2/18-11:15:34,846,504,554,44.20,23.80,2.70,13.00
21/2/18-11:16:35,846,502,430,43.30,23.80,2.50,9.10
21/2/18-11:17:36,846,478,428,43.90,23.90,2.40,8.40
21/2/18-11:18:37,847,497,449,43.90,23.90,2.10,6.40
21/2/18-11:19:38,847,493,446,44.30,23.90,2.10,4.00
21/2/18-11:20:39,847,468,428,45.30,24.00,1.90,6.10
21/2/18-11:21:40,846,473,430,45.10,24.00,2.60,7.50
21/2/18-11:22:41,846,479,422,45.40,24.00,2.00,4.80
21/2/18-11:23:42,846,462,438,44.70,24.10,2.60,8.40
21/2/18-11:24:43,846,482,467,43.60,24.10,1.90,6.50
21/2/18-11:25:44,847,443,429,44.50,24.10,1.90,3.30
21/2/18-11:26:45,846,430,418,44.20,24.10,1.50,3.90
21/2/18-11:27:46,847,454,430,45.20,24.10,1.60,5.70
21/2/18-11:28:47,846,454,434,44.80,24.10,1.90,9.30
21/2/18-11:29:48,846,465,448,45.20,24.10,2.40,20.10
21/2/18-11:30:49,846,451,428,45.20,24.10,2.20,14.10
21/2/18-11:31:50,846,452,421,45.40,24.10,2.10,12.70
21/2/18-11:32:51,847,460,425,45.10,24.10,1.90,11.50
21/2/18-11:33:52,847,457,423,45.40,24.20,2.10,12.00
21/2/18-11:34:53,846,455,440,44.70,24.20,2.40,23.00
21/2/18-11:35:54,846,442,441,44.20,24.20,2.10,12.10
21/2/18-11:36:55,846,477,558,44.60,24.20,2.50,9.70
21/2/18-11:37:56,846,508,483,45.70,24.20,1.90,4.60
21/2/18-11:38:56,846,472,439,46.60,24.30,2.00,9.70
21/2/18-11:39:57,847,502,524,44.70,24.30,1.90,10.10
21/2/18-11:40:58,847,479,436,44.40,24.30,1.70,8.30
21/2/18-11:41:59,846,441,422,45.40,24.30,2.00,7.00
21/2/18-11:43:0,847,449,423,44.20,24.30,2.10,7.60
21/2/18-11:44:1,846,448,490,43.90,24.30,2.20,8.50
21/2/18-11:45:2,847,418,433,42.80,24.30,2.40,10.30
21/2/18-11:46:3,846,400,428,43.30,24.30,1.90,6.40
21/2/18-11:47:4,846,430,445,43.10,24.30,2.10,7.00
21/2/18-11:48:5,846,488,444,43.20,24.30,1.60,4.80
21/2/18-11:49:6,847,464,443,43.30,24.40,2.20,13.30
21/2/18-11:50:7,846,484,458,44.20,24.40,2.50,11.00
21/2/18-11:51:8,846,472,449,44.50,24.40,1.70,6.60
21/2/18-11:52:9,846,456,433,43.40,24.50,1.80,7.30
21/2/18-11:53:10,846,463,436,44.10,24.50,2.30,10.30
21/2/18-11:54:11,847,449,434,42.80,24.60,2.00,12.30
21/2/18-11:55:12,846,439,439,42.00,24.60,1.50,8.60
21/2/18-11:56:13,846,480,502,42.00,24.60,1.10,3.10
21/2/18-11:57:14,846,447,432,41.70,24.70,1.40,3.60
21/2/18-11:58:15,846,462,436,41.90,24.70,1.00,5.50
21/2/18-11:59:16,845,452,459,42.10,24.70,1.20,5.40
21/2/18-12:0:17,846,416,431,42.20,24.70,1.20,4.30
21/2/18-12:1:18,846,489,514,42.20,24.70,1.10,3.70
21/2/18-12:2:19,846,465,437,43.10,24.80,1.20,5.10
21/2/18-12:3:20,845,496,505,42.50,24.80,1.10,7.80
21/2/18-12:4:21,846,490,451,43.00,24.80,1.50,5.20
21/2/18-12:5:22,846,461,441,43.10,25.00,1.30,6.60
21/2/18-12:6:23,846,433,434,42.20,25.00,1.50,4.40
21/2/18-12:7:24,846,443,428,41.40,25.00,1.30,4.90
21/2/18-12:8:25,846,457,489,41.50,25.00,1.60,10.50
21/2/18-12:9:26,846,435,446,42.20,25.00,1.20,3.30
21/2/18-12:10:27,846,425,455,42.10,25.00,1.30,11.00
21/2/18-12:11:28,846,435,434,41.90,25.00,1.50,7.50
21/2/18-12:12:29,846,391,432,41.80,25.00,1.50,11.30
21/2/18-12:13:30,846,448,492,42.50,24.90,1.30,5.00
21/2/18-12:14:31,846,434,442,42.70,25.00,1.30,7.70
21/2/18-12:15:32,846,458,527,42.90,25.00,1.60,11.00
21/2/18-12:16:33,846,416,446,42.30,25.00,2.50,21.60
21/2/18-12:17:34,846,426,444,43.20,25.00,1.10,2.10
21/2/18-12:18:35,846,438,457,42.30,25.00,1.70,8.70
21/2/18-12:19:36,846,387,433,43.10,25.10,1.10,3.50
21/2/18-12:20:37,846,378,443,41.50,25.00,2.10,12.10
21/2/18-12:21:38,846,409,459,42.20,25.10,1.60,5.80
21/2/18-12:22:39,846,406,436,42.00,25.10,1.40,8.00
21/2/18-12:23:40,846,442,463,43.00,25.10,1.60,3.90
21/2/18-12:24:41,846,438,446,42.70,25.20,1.80,4.80
21/2/18-12:25:42,846,368,425,42.40,25.20,1.20,6.40
21/2/18-12:26:43,846,401,445,42.30,25.20,1.20,5.40
21/2/18-12:27:44,846,404,452,43.40,25.20,1.80,9.30
21/2/18-12:28:45,846,376,435,42.10,25.20,1.00,3.10
21/2/18-12:29:46,846,379,436,41.40,25.20,1.20,3.60
21/2/18-12:30:46,846,341,430,42.00,25.20,1.40,6.40
21/2/18-12:31:47,846,319,425,41.80,25.20,1.40,10.70
21/2/18-12:32:48,847,438,499,41.30,25.20,1.50,8.90
21/2/18-12:33:49,845,396,426,42.60,25.20,1.20,5.90
21/2/18-12:34:50,846,444,575,41.70,25.20,1.70,6.20
21/2/18-12:35:51,846,495,507,43.50,25.20,1.00,3.20
21/2/18-12:36:52,846,437,442,42.30,25.30,1.20,2.80
21/2/18-12:37:53,845,458,449,42.40,25.30,1.30,3.60
21/2/18-12:38:54,846,466,479,43.40,25.40,1.20,3.30
21/2/18-12:39:55,846,410,433,42.10,25.40,1.40,5.00
21/2/18-12:40:56,846,456,491,42.10,25.50,1.20,5.00
21/2/18-12:41:57,846,509,551,41.20,25.50,1.80,8.90
21/2/18-12:42:58,846,466,453,42.00,25.70,1.30,8.70
21/2/18-12:43:59,846,432,447,42.30,25.70,1.80,6.80
21/2/18-12:45:0,846,472,514,41.60,25.70,1.80,11.60
21/2/18-12:46:1,846,433,442,41.30,25.80,1.50,8.30
21/2/18-12:47:2,846,400,443,41.40,25.80,1.20,6.10
21/2/18-12:48:3,846,441,441,41.70,25.70,1.70,8.90
21/2/18-12:49:4,847,439,466,42.10,25.80,1.20,9.60
21/2/18-12:50:5,846,382,433,41.80,25.80,1.10,5.70
21/2/18-12:51:6,845,348,437,42.20,25.80,1.10,4.70
21/2/18-12:52:7,846,333,432,41.00,25.70,1.20,5.20
21/2/18-12:53:8,846,314,443,41.50,25.70,1.70,8.50
21/2/18-12:54:9,846,316,431,42.40,25.70,1.60,4.10
21/2/18-12:55:10,846,376,459,42.50,25.70,1.50,6.40
21/2/18-12:56:11,846,431,455,40.40,25.80,1.70,6.40
21/2/18-12:57:12,846,406,441,41.60,25.80,1.80,5.40
21/2/18-12:58:13,846,404,448,41.80,25.80,1.80,5.90
21/2/18-12:59:14,846,411,471,41.40,25.80,2.00,8.70
21/2/18-13:0:15,846,385,432,42.90,25.90,1.60,5.10
21/2/18-13:1:16,846,366,442,42.10,25.90,1.50,8.20
21/2/18-13:2:17,846,318,434,42.70,25.80,1.50,10.60
21/2/18-13:3:18,846,276,423,42.30,25.80,1.20,10.70
21/2/18-13:4:19,846,279,439,41.10,25.70,1.20,4.60
21/2/18-13:5:20,846,367,491,43.30,25.60,1.20,4.90
21/2/18-13:6:21,845,365,467,42.70,25.60,1.20,4.60
21/2/18-13:7:22,846,435,520,43.30,25.60,1.20,4.80
21/2/18-13:8:23,846,393,442,43.70,25.70,1.60,8.30
21/2/18-13:9:24,846,339,436,42.90,25.70,1.70,5.60
21/2/18-13:10:25,846,367,445,42.50,25.80,1.50,6.50
21/2/18-13:11:26,846,374,467,42.50,25.80,1.30,6.20
21/2/18-13:12:27,846,320,438,42.90,25.80,1.70,8.90
21/2/18-13:13:28,846,375,451,42.70,25.90,1.50,9.00
21/2/18-13:14:29,846,358,444,42.90,25.90,1.60,10.10
21/2/18-13:15:30,846,421,471,41.90,26.00,2.50,9.50
21/2/18-13:16:31,846,382,452,42.40,26.00,4.00,7.20
21/2/18-13:17:32,846,390,463,41.70,26.00,3.00,5.80
21/2/18-13:18:33,846,383,450,41.90,26.10,3.20,10.80
21/2/18-13:19:34,846,397,475,42.30,26.10,2.10,9.60
21/2/18-13:20:35,846,415,470,42.70,26.10,2.20,6.60
21/2/18-13:21:36,846,401,447,43.10,26.20,2.60,5.30
21/2/18-13:22:36,846,471,562,42.80,26.20,1.70,7.40
21/2/18-13:23:37,846,487,532,42.30,26.30,1.60,6.80
21/2/18-13:24:38,846,460,466,42.10,26.30,1.60,6.50
21/2/18-13:25:39,846,480,560,43.00,26.40,1.90,6.60
21/2/18-13:26:40,846,466,464,41.70,26.50,1.40,6.90
21/2/18-13:27:41,846,466,473,42.50,26.50,1.70,8.50
21/2/18-13:28:42,846,440,554,42.60,26.50,1.70,9.70
21/2/18-13:29:43,845,434,459,41.70,26.60,2.00,9.70
21/2/18-13:30:44,846,389,456,42.30,26.60,1.80,9.80
21/2/18-13:31:45,846,405,473,41.70,26.60,2.20,14.10
21/2/18-13:32:46,845,420,504,39.30,26.60,2.40,6.60
21/2/18-13:33:47,846,407,475,41.50,26.60,2.40,6.10
21/2/18-13:34:48,846,471,522,41.10,26.60,3.70,18.60
21/2/18-13:35:49,846,415,453,40.90,26.70,1.90,4.80
21/2/18-13:36:50,846,415,462,40.60,26.60,1.80,5.20
21/2/18-13:37:51,846,401,459,41.30,26.60,1.70,6.60
21/2/18-13:38:52,846,395,469,40.70,26.70,1.50,2.60
21/2/18-13:39:53,846,479,557,40.90,26.60,2.00,7.10
21/2/18-13:40:54,846,429,472,40.40,26.70,1.30,5.40
21/2/18-13:41:55,846,396,460,41.90,26.70,1.50,6.30
21/2/18-13:42:56,846,390,479,41.50,26.70,2.00,6.90
21/2/18-13:43:57,846,376,449,41.40,26.70,2.00,6.10
21/2/18-13:44:58,846,314,444,42.00,26.70,1.60,10.00
21/2/18-13:45:59,846,305,438,39.90,26.70,1.60,5.50
21/2/18-13:47:0,846,317,446,40.50,26.70,1.30,5.20
21/2/18-13:48:1,846,290,453,40.60,26.70,1.30,3.40
21/2/18-13:49:2,846,346,483,40.20,26.60,1.50,4.70
21/2/18-13:50:3,846,366,444,39.80,26.60,1.10,2.80
21/2/18-13:51:4,846,420,505,41.70,26.60,1.50,5.80
21/2/18-13:52:5,846,445,465,41.90,26.60,1.60,6.70
21/2/18-13:53:6,846,418,527,41.70,26.60,1.30,4.90
21/2/18-13:54:7,846,415,481,40.70,26.60,1.10,3.60
21/2/18-13:55:8,846,482,512,42.60,26.60,1.20,7.90
21/2/18-13:56:9,846,467,478,42.70,26.60,1.70,5.80
21/2/18-13:57:10,846,403,452,42.70,26.70,1.90,6.10
21/2/18-13:58:11,846,408,472,40.80,26.80,1.40,3.80
21/2/18-13:59:12,846,404,499,40.90,26.80,1.60,14.10
21/2/18-14:0:13,846,420,509,41.00,26.90,1.20,8.20
21/2/18-14:1:14,846,427,479,40.40,26.90,1.40,5.50
21/2/18-14:2:15,846,461,492,41.30,26.90,1.30,8.10
21/2/18-14:3:16,847,457,464,41.20,26.90,1.00,5.20
21/2/18-14:4:17,847,386,439,41.90,27.00,1.10,4.60
21/2/18-14:5:18,846,399,490,39.60,26.90,0.90,5.80
21/2/18-14:6:19,846,360,495,39.70,26.90,1.20,7.10
21/2/18-14:7:20,846,359,442,40.10,26.90,1.30,5.30
21/2/18-14:8:21,846,319,443,40.00,26.90,1.30,5.90
21/2/18-14:9:22,846,410,491,39.40,26.90,1.40,4.90
21/2/18-14:10:23,846,417,454,39.50,26.90,1.40,6.40
21/2/18-14:11:24,847,387,454,40.60,27.00,1.30,3.90
21/2/18-14:12:25,847,379,471,40.90,27.00,1.40,6.10
21/2/18-14:13:26,846,382,448,41.20,27.00,1.30,6.00
21/2/18-14:14:27,846,478,621,40.30,27.10,1.20,4.60
21/2/18-14:15:28,846,475,462,40.90,27.20,1.30,5.90
21/2/18-14:16:29,848,473,496,42.20,27.20,1.30,4.20
21/2/18-14:17:29,846,462,477,40.00,27.20,1.90,9.90
21/2/18-14:18:30,846,440,474,39.50,27.30,1.50,7.00
21/2/18-14:19:31,847,412,456,39.10,27.20,1.50,5.80
21/2/18-14:20:32,846,400,459,40.50,27.20,1.30,7.80
21/2/18-14:21:33,846,463,516,40.10,27.30,1.60,6.40
21/2/18-14:22:34,846,402,445,41.40,27.40,1.50,8.60
21/2/18-14:23:35,846,343,475,38.50,27.40,1.00,3.80
21/2/18-14:24:36,846,443,504,39.50,27.30,1.20,5.40
21/2/18-14:25:37,846,470,483,40.40,27.30,2.40,21.90
21/2/18-14:26:38,846,455,475,41.10,27.40,1.30,5.30
21/2/18-14:27:39,846,422,463,40.50,27.40,1.40,8.30
21/2/18-14:28:40,846,371,460,39.20,27.50,1.30,5.60
21/2/18-14:29:41,846,476,550,39.70,27.50,0.90,2.50
21/2/18-14:30:42,846,452,501,39.90,27.50,1.20,6.20
21/2/18-14:31:43,846,430,463,39.20,27.50,1.20,3.60
21/2/18-14:32:44,846,474,570,38.30,27.50,1.40,6.30
21/2/18-14:33:45,846,448,460,39.40,27.50,1.10,9.40
21/2/18-14:34:46,846,382,460,38.70,27.50,1.50,3.30
21/2/18-14:35:47,846,329,450,38.70,27.50,1.10,4.50
21/2/18-14:36:48,846,309,475,39.20,27.40,1.30,4.80
21/2/18-14:37:49,846,405,511,39.50,27.40,1.30,8.50
21/2/18-14:38:50,846,366,459,39.20,27.50,1.00,6.90
21/2/18-14:39:51,846,332,448,38.60,27.50,1.10,3.20
21/2/18-14:40:52,846,310,468,39.20,27.50,1.00,2.50
21/2/18-14:41:53,846,277,447,39.40,27.50,1.10,6.30
21/2/18-14:42:54,846,349,512,39.80,27.50,1.20,4.10
21/2/18-14:43:55,846,431,470,40.30,27.60,0.90,1.90
21/2/18-14:44:56,846,410,456,39.20,27.60,1.30,5.70
21/2/18-14:45:57,846,436,473,38.80,27.60,1.40,6.10
21/2/18-14:46:58,846,371,467,40.70,27.60,1.10,3.40
21/2/18-14:47:59,846,357,455,39.80,27.60,1.20,3.00
21/2/18-14:49:0,846,359,466,40.20,27.70,1.00,5.30
21/2/18-14:50:1,846,395,462,39.60,27.60,1.40,9.30
21/2/18-14:51:2,846,355,458,39.40,27.70,1.40,6.10
21/2/18-14:52:3,846,389,469,39.40,27.70,1.10,3.00
21/2/18-14:53:4,846,358,462,39.20,27.70,1.40,2.70
21/2/18-14:54:5,846,410,489,38.70,27.70,1.10,4.30
21/2/18-14:55:6,846,407,476,38.70,27.70,1.10,5.00
21/2/18-14:56:7,846,442,531,39.20,27.70,1.10,3.70
21/2/18-14:57:8,846,375,462,39.20,27.80,1.00,3.10
21/2/18-14:58:9,846,331,449,39.20,27.80,0.80,3.60
21/2/18-14:59:10,846,259,453,39.30,27.80,1.20,3.90
21/2/18-15:0:11,846,259,447,38.10,27.80,1.40,8.30
21/2/18-15:1:12,846,365,488,38.10,27.70,1.30,6.70
21/2/18-15:2:13,846,379,455,39.20,27.80,1.10,3.50
21/2/18-15:3:14,846,446,545,38.50,27.80,0.90,4.00
21/2/18-15:4:15,846,493,513,39.20,27.80,0.80,2.20
21/2/18-15:5:16,846,500,536,40.50,27.80,1.10,4.40
21/2/18-15:6:17,846,495,513,40.40,27.90,0.90,3.80
21/2/18-15:7:18,846,477,476,39.70,27.90,1.00,3.70
21/2/18-15:8:19,846,429,470,38.60,28.00,1.20,5.10
21/2/18-15:9:20,846,443,489,37.80,28.00,1.30,8.20
21/2/18-15:10:21,847,414,482,37.70,28.00,1.00,2.50
21/2/18-15:11:22,847,402,469,38.10,28.00,1.60,7.70
21/2/18-15:12:23,846,389,475,39.50,28.00,1.60,6.50
21/2/18-15:13:24,846,348,465,38.60,28.10,1.70,10.40
21/2/18-15:14:24,846,388,490,37.50,28.10,1.20,6.80
21/2/18-15:15:25,846,395,484,38.50,28.10,1.20,6.40
21/2/18-15:16:26,846,398,464,37.70,28.10,0.90,5.30
21/2/18-15:17:27,846,406,491,37.40,28.10,1.00,2.60
21/2/18-15:18:28,846,463,526,38.80,28.10,1.20,5.70
21/2/18-15:19:29,846,434,500,39.10,28.20,1.10,4.40
21/2/18-15:20:30,846,406,459,39.40,28.30,1.10,3.40
21/2/18-15:21:31,846,332,464,37.60,28.30,1.10,4.70
21/2/18-15:22:32,846,344,477,37.60,28.30,1.50,9.80
21/2/18-15:23:33,846,323,454,39.00,28.30,1.00,5.60
21/2/18-15:24:34,846,337,474,38.90,28.30,1.20,10.40
21/2/18-15:25:35,846,386,491,39.40,28.20,1.20,5.20
21/2/18-15:26:36,846,349,486,39.70,28.20,1.10,6.50
21/2/18-15:27:37,846,382,504,37.70,28.30,1.00,4.10
21/2/18-15:28:38,846,418,487,39.10,28.30,1.10,3.00
21/2/18-15:29:39,846,344,472,37.60,28.40,1.00,3.80
21/2/18-15:30:40,846,301,473,37.30,28.30,1.10,7.50
21/2/18-15:31:41,846,351,466,37.60,28.20,1.00,4.80
21/2/18-15:32:42,846,374,465,38.00,28.30,1.30,8.10
21/2/18-15:33:43,846,381,488,37.10,28.30,1.20,5.30
21/2/18-15:34:44,846,337,482,38.20,28.40,1.00,5.90
21/2/18-15:35:45,846,429,523,36.80,28.30,1.50,8.80
21/2/18-15:36:46,846,439,484,38.00,28.30,1.20,6.70
21/2/18-15:37:47,846,431,481,39.10,28.30,1.20,4.50
21/2/18-15:38:48,846,410,475,38.30,28.40,1.10,5.40
21/2/18-15:39:49,846,393,490,38.00,28.40,1.50,6.50
21/2/18-15:40:50,846,336,457,38.60,28.40,1.10,2.80
21/2/18-15:41:51,846,357,478,37.70,28.40,1.10,5.70
21/2/18-15:42:52,846,341,478,37.30,28.40,1.40,5.10
21/2/18-15:43:53,846,422,519,37.10,28.40,1.10,5.10
21/2/18-15:44:54,847,398,479,38.20,28.50,0.90,3.70
21/2/18-15:45:55,849,367,483,37.40,28.50,1.40,7.50
21/2/18-15:46:56,845,411,499,38.70,28.50,1.20,6.30
21/2/18-15:47:57,845,426,491,37.90,28.60,0.90,3.20
21/2/18-15:48:58,844,445,489,37.20,28.60,1.40,6.70
21/2/18-15:49:59,845,448,489,38.00,28.60,1.00,2.80
21/2/18-15:51:0,845,439,512,37.30,28.70,1.30,7.40
21/2/18-15:52:1,844,338,466,36.90,28.60,1.10,7.30
21/2/18-15:53:2,845,335,495,36.40,28.50,1.30,5.60
21/2/18-15:54:3,844,371,487,37.50,28.50,1.00,5.90
21/2/18-15:55:4,845,494,574,37.50,28.50,1.40,7.00
21/2/18-15:56:5,845,491,533,37.20,28.50,1.20,6.60
21/2/18-15:57:6,845,455,483,37.60,28.60,1.40,3.60
21/2/18-15:58:7,844,390,469,37.60,28.60,1.10,4.20
21/2/18-15:59:8,845,367,496,37.60,28.60,1.40,7.40
21/2/18-16:0:9,845,427,483,38.10,28.60,1.10,5.40
21/2/18-16:1:10,846,418,469,37.60,28.70,1.30,7.50
21/2/18-16:2:11,846,345,463,37.40,28.60,1.30,6.10
21/2/18-16:3:12,846,335,479,38.40,28.60,1.50,7.80
21/2/18-16:4:13,846,429,600,38.40,28.60,1.30,5.90
21/2/18-16:5:14,846,472,504,38.00,28.60,1.10,4.20
21/2/18-16:6:15,845,399,483,37.90,28.70,1.10,4.80
21/2/18-16:7:16,845,426,495,37.90,28.70,1.40,6.20
21/2/18-16:8:17,844,403,498,38.10,28.70,1.00,6.60
21/2/18-16:9:18,845,405,477,38.50,28.80,1.50,6.70
21/2/18-16:10:19,845,403,469,38.70,28.80,1.00,3.50
21/2/18-16:11:20,844,342,459,38.70,28.80,1.00,4.40
21/2/18-16:12:20,845,399,522,37.90,28.80,0.90,2.10
21/2/18-16:13:21,845,475,512,38.50,28.80,0.90,3.80
21/2/18-16:14:22,845,465,513,38.90,28.80,1.60,7.90
21/2/18-16:15:23,845,415,479,38.30,28.90,1.10,8.30
21/2/18-16:16:24,845,466,525,37.40,28.90,1.60,9.90
21/2/18-16:17:25,846,451,508,38.80,28.90,1.00,5.70
21/2/18-16:18:26,846,385,470,38.40,29.00,1.40,6.40
21/2/18-16:19:27,845,366,474,39.40,29.00,1.30,5.40
21/2/18-16:20:28,845,392,502,37.10,29.00,1.20,6.20
21/2/18-16:21:29,845,381,470,38.40,29.00,1.60,5.00
21/2/18-16:22:30,845,382,506,37.70,29.00,1.10,4.30
21/2/18-16:23:31,844,399,472,38.20,29.00,1.20,3.30
21/2/18-16:24:32,845,429,515,38.10,29.00,1.40,7.60
21/2/18-16:25:33,846,380,478,38.80,29.00,1.30,6.00
21/2/18-16:26:34,846,430,521,38.40,29.00,1.40,6.20
21/2/18-16:27:35,846,438,477,38.30,29.10,1.30,6.30
21/2/18-16:28:36,846,347,468,37.50,29.10,1.10,3.10
21/2/18-16:29:37,846,427,500,37.70,29.10,1.10,3.80
21/2/18-16:30:38,846,364,458,37.80,29.20,1.70,6.60
21/2/18-16:31:39,846,368,507,36.30,29.20,1.40,11.30
21/2/18-16:32:40,846,378,555,37.10,29.10,1.40,6.10
21/2/18-16:33:41,846,514,631,37.50,29.10,1.00,8.10
21/2/18-16:34:42,846,451,475,38.00,29.10,1.10,5.30
21/2/18-16:35:43,845,436,464,37.80,29.10,1.50,9.50
21/2/18-16:36:44,846,448,536,38.10,29.10,0.90,3.30
21/2/18-16:37:45,846,452,493,38.40,29.10,1.60,5.40
21/2/18-16:38:46,849,450,568,38.60,29.20,1.40,8.20
21/2/18-16:39:47,846,424,484,38.60,29.10,0.90,4.20
21/2/18-16:40:48,847,415,514,37.90,29.20,0.90,4.80
21/2/18-16:41:49,847,380,482,37.50,29.20,1.40,5.20
21/2/18-16:42:50,847,382,481,38.00,29.20,1.20,7.50
21/2/18-16:43:51,848,389,475,38.50,29.20,1.30,5.60
21/2/18-16:44:52,849,408,487,38.20,29.30,1.00,6.30
21/2/18-16:45:53,846,430,495,38.60,29.30,1.50,4.60
21/2/18-16:46:54,846,408,484,38.90,29.30,1.00,3.00
21/2/18-16:47:55,847,441,561,38.70,29.30,1.10,3.80
21/2/18-16:48:56,850,475,544,38.80,29.30,1.10,2.50
21/2/18-16:49:57,847,375,460,38.60,29.40,1.30,8.90
21/2/18-16:50:58,847,342,459,37.10,29.30,1.40,8.30
21/2/18-16:51:59,847,278,473,37.10,29.30,1.30,5.50
21/2/18-16:53:0,847,371,498,36.40,29.20,1.00,4.90
21/2/18-16:54:1,852,380,515,37.40,29.20,1.20,5.70
21/2/18-16:55:2,845,280,453,38.30,29.20,1.20,8.50
21/2/18-16:56:3,846,237,455,38.00,29.20,1.30,6.10
21/2/18-16:57:4,846,267,470,38.30,29.10,1.30,6.50
21/2/18-16:58:5,847,325,489,38.60,29.10,1.40,6.30
21/2/18-16:59:6,848,391,471,37.90,29.10,0.70,2.40
21/2/18-17:0:7,856,428,679,38.00,29.10,1.30,4.40
21/2/18-17:1:8,845,364,511,38.30,29.10,1.60,8.10
21/2/18-17:2:9,846,370,548,37.50,29.10,1.30,3.20
21/2/18-17:3:10,846,399,477,36.70,29.10,1.30,5.40
21/2/18-17:4:11,846,408,507,39.00,29.20,1.40,8.00
21/2/18-17:5:12,846,426,529,38.00,29.20,1.40,6.00
21/2/18-17:6:13,846,386,503,38.60,29.20,1.40,4.90
