Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
26/2/18-0:49:48,846,363,456,64.60,21.80,2.50,6.30
26/2/18-0:50:49,846,357,444,63.90,21.80,2.40,3.90
26/2/18-0:51:50,846,355,450,64.10,21.80,2.80,6.10
26/2/18-0:52:51,846,371,449,65.50,21.80,2.80,6.00
26/2/18-0:53:52,846,364,443,65.20,21.80,2.50,3.10
26/2/18-0:54:53,846,352,450,64.00,21.80,3.00,7.90
26/2/18-0:55:54,846,353,474,65.10,21.80,2.80,8.70
26/2/18-0:56:55,846,334,439,64.50,21.80,2.60,4.20
26/2/18-0:57:56,846,394,504,66.00,21.70,2.90,4.30
26/2/18-0:58:57,846,398,462,63.30,21.70,2.70,5.50
26/2/18-0:59:58,846,426,525,64.30,21.70,3.30,6.60
26/2/18-1:0:59,846,422,485,66.30,21.80,3.30,6.70
26/2/18-1:2:0,846,417,487,63.80,21.80,3.20,7.20
26/2/18-1:3:1,846,416,475,64.10,21.80,3.50,8.00
26/2/18-1:4:2,845,420,495,64.70,21.80,2.70,5.20
26/2/18-1:5:3,846,416,487,63.00,21.80,3.50,8.20
26/2/18-1:6:4,846,394,457,65.00,21.80,3.00,6.10
26/2/18-1:7:5,846,393,467,68.80,21.80,3.50,7.20
26/2/18-1:8:6,846,381,452,68.20,21.70,3.70,6.40
26/2/18-1:9:7,846,355,445,67.80,21.70,3.00,5.80
26/2/18-1:10:8,846,386,464,69.20,21.70,3.70,7.70
26/2/18-1:11:9,846,406,484,66.80,21.70,3.70,11.20
26/2/18-1:12:10,846,372,448,66.80,21.60,3.20,6.60
26/2/18-1:13:11,846,355,447,69.50,21.60,3.60,9.10
26/2/18-1:14:12,846,411,513,66.00,21.50,3.60,9.30
26/2/18-1:15:13,846,399,464,63.60,21.60,3.20,7.40
26/2/18-1:16:14,846,411,485,65.10,21.60,3.90,9.00
26/2/18-1:17:15,846,397,459,63.80,21.60,3.80,8.00
26/2/18-1:18:16,846,416,513,65.10,21.60,3.50,7.00
26/2/18-1:19:17,847,420,492,64.70,21.50,3.30,8.10
26/2/18-1:20:18,845,373,452,69.30,21.50,3.90,9.60
26/2/18-1:21:19,846,381,461,66.10,21.50,3.50,8.40
26/2/18-1:22:20,846,366,445,67.40,21.50,3.20,6.90
26/2/18-1:23:21,846,395,477,67.60,21.40,3.40,7.80
26/2/18-1:24:22,846,369,446,70.90,21.40,3.20,7.70
26/2/18-1:25:23,847,378,478,66.20,21.40,3.60,9.90
26/2/18-1:26:24,846,387,480,66.20,21.40,3.30,8.70
26/2/18-1:27:25,847,393,484,68.00,21.40,3.20,7.50
26/2/18-1:28:26,850,395,468,67.00,21.40,3.50,10.30
26/2/18-1:29:27,846,389,463,15.80,21.40,3.80,6.70
26/2/18-1:30:28,846,378,453,65.70,21.30,3.60,9.20
26/2/18-1:31:29,846,406,492,70.20,21.30,3.60,9.70
26/2/18-1:32:30,847,421,500,65.20,21.30,4.10,11.00
26/2/18-1:33:31,846,423,509,65.80,21.30,3.40,8.10
26/2/18-1:34:31,846,410,471,72.90,21.30,4.00,8.20
26/2/18-1:35:32,846,388,461,66.50,21.30,3.20,9.10
26/2/18-1:36:33,846,397,479,73.00,21.30,3.30,8.40
26/2/18-1:37:34,846,391,463,67.00,21.30,3.70,8.30
26/2/18-1:38:35,846,406,474,66.60,21.30,3.80,11.00
26/2/18-1:39:36,846,406,472,66.60,21.30,3.90,7.30
26/2/18-1:40:37,846,403,467,66.10,21.30,3.40,9.00
26/2/18-1:41:38,846,459,585,71.10,21.30,3.40,9.40
26/2/18-1:42:39,846,429,483,66.20,21.30,3.80,6.50
26/2/18-1:43:40,847,433,510,65.90,21.30,3.70,7.90
26/2/18-1:44:41,846,415,468,66.00,21.30,3.90,10.60
26/2/18-1:45:42,846,407,467,63.90,21.30,4.20,11.00
26/2/18-1:46:43,846,399,470,65.60,21.30,4.20,11.80
26/2/18-1:47:44,846,395,460,64.80,21.20,3.50,7.90
26/2/18-1:48:45,846,424,504,64.30,21.20,3.70,10.40
26/2/18-1:49:46,846,416,478,65.00,21.20,4.40,13.10
26/2/18-1:50:47,846,414,476,65.90,21.20,3.80,13.40
26/2/18-1:51:48,847,401,469,66.80,21.10,4.50,10.90
26/2/18-1:52:49,846,402,474,69.10,21.00,3.50,11.00
26/2/18-1:53:50,850,420,490,67.20,21.00,4.10,10.40
26/2/18-1:54:51,847,410,479,65.50,21.00,4.00,9.00
26/2/18-1:55:52,847,419,510,66.60,20.90,3.40,9.80
26/2/18-1:56:53,847,448,519,66.60,20.90,3.60,8.10
26/2/18-1:57:54,847,434,514,66.10,20.90,3.80,6.90
26/2/18-1:58:55,847,425,489,70.60,20.80,3.90,9.40
26/2/18-1:59:56,846,409,468,67.40,20.80,3.90,7.50
26/2/18-2:0:57,847,433,518,70.20,20.80,4.00,12.30
26/2/18-2:1:58,846,442,521,71.40,20.80,3.90,8.50
26/2/18-2:2:59,846,421,480,67.30,20.80,3.80,5.60
26/2/18-2:4:0,846,401,467,68.60,20.80,4.00,11.60
26/2/18-2:5:1,847,405,473,68.60,20.70,3.70,6.50
26/2/18-2:6:2,846,394,466,69.80,20.70,3.60,6.40
26/2/18-2:7:3,846,412,475,69.30,20.70,4.10,8.80
26/2/18-2:8:4,846,401,496,69.30,20.60,4.30,12.10
26/2/18-2:9:5,846,439,515,70.30,20.60,3.90,8.00
26/2/18-2:10:6,846,448,527,69.10,20.60,3.90,10.00
26/2/18-2:11:7,846,410,465,69.40,20.60,3.60,10.10
26/2/18-2:12:8,846,417,486,69.10,20.60,3.80,9.10
26/2/18-2:13:9,846,397,469,68.40,20.60,3.50,6.80
26/2/18-2:14:10,846,409,476,69.40,20.60,4.00,9.90
26/2/18-2:15:11,846,412,481,69.70,20.50,3.40,9.30
26/2/18-2:16:12,846,444,514,69.20,20.50,4.20,8.00
26/2/18-2:17:13,846,422,500,69.10,20.60,3.50,6.20
26/2/18-2:18:14,846,408,470,68.30,20.50,3.70,6.90
26/2/18-2:19:15,846,405,489,69.00,20.50,4.40,11.40
26/2/18-2:20:15,846,401,474,69.80,20.50,3.50,9.60
26/2/18-2:21:16,846,403,483,70.40,20.40,4.00,11.50
26/2/18-2:22:17,847,400,474,70.40,20.40,4.80,11.40
26/2/18-2:23:18,847,428,511,69.50,20.40,3.60,8.30
26/2/18-2:24:19,847,416,485,69.10,20.40,3.90,11.90
26/2/18-2:25:20,846,391,455,71.80,20.40,3.80,8.30
26/2/18-2:26:21,847,415,486,72.70,20.30,4.10,7.50
26/2/18-2:27:22,847,400,462,71.40,20.40,3.90,6.40
26/2/18-2:28:23,847,387,465,70.00,20.30,4.10,12.10
26/2/18-2:29:24,846,400,476,73.30,20.30,3.40,7.80
26/2/18-2:30:25,846,393,482,71.10,20.30,3.40,8.30
26/2/18-2:31:26,846,378,453,70.90,20.20,3.60,8.00
26/2/18-2:32:27,846,378,465,72.20,20.20,3.20,7.50
26/2/18-2:33:28,846,417,507,70.60,20.10,4.20,10.80
26/2/18-2:34:29,847,411,481,71.10,20.10,3.80,9.00
26/2/18-2:35:30,846,395,464,70.30,20.20,3.90,8.10
26/2/18-2:36:31,847,385,457,70.80,20.10,4.00,8.40
26/2/18-2:37:32,846,404,476,70.70,20.10,4.30,13.40
26/2/18-2:38:33,847,403,470,71.70,20.10,4.00,11.50
26/2/18-2:39:34,847,400,460,71.20,20.10,3.70,10.90
26/2/18-2:40:35,846,397,469,71.70,20.10,4.80,11.30
26/2/18-2:41:36,847,385,457,70.90,20.00,4.20,8.80
26/2/18-2:42:37,846,387,455,71.80,20.00,4.70,12.20
26/2/18-2:43:38,846,392,455,72.40,20.00,3.80,8.80
26/2/18-2:44:39,846,408,479,71.60,20.00,4.70,14.40
26/2/18-2:45:40,846,386,449,70.70,20.00,4.30,13.30
26/2/18-2:46:41,846,383,456,71.60,20.00,4.20,11.70
26/2/18-2:47:42,846,397,464,72.20,20.00,3.90,9.10
26/2/18-2:48:43,847,401,479,71.80,20.00,4.10,9.30
26/2/18-2:49:44,846,408,476,72.20,20.00,3.70,7.20
26/2/18-2:50:45,846,432,499,71.30,20.00,4.50,11.70
26/2/18-2:51:46,846,417,472,71.50,20.00,4.00,10.50
26/2/18-2:52:47,846,424,489,71.20,20.00,4.80,12.60
26/2/18-2:53:48,847,420,484,71.50,20.00,4.30,11.00
26/2/18-2:54:49,846,436,513,70.50,20.00,4.20,10.70
26/2/18-2:55:50,847,427,497,70.50,20.00,4.40,10.20
26/2/18-2:56:51,846,431,498,70.50,20.00,4.00,12.20
26/2/18-2:57:52,846,419,469,70.70,20.00,4.10,8.50
26/2/18-2:58:53,847,410,464,72.60,20.00,3.80,8.20
26/2/18-2:59:54,846,412,462,72.60,19.90,3.90,12.70
26/2/18-3:0:55,846,413,466,71.90,19.90,4.80,14.00
26/2/18-3:1:56,848,426,509,71.40,19.90,4.60,9.30
26/2/18-3:2:57,846,440,498,71.70,20.00,5.40,15.40
26/2/18-3:3:58,847,425,473,71.20,19.90,3.70,8.30
26/2/18-3:4:58,846,424,474,74.50,19.90,3.70,8.80
26/2/18-3:5:59,846,414,480,72.00,19.90,4.70,9.80
26/2/18-3:7:0,846,395,456,72.60,19.90,4.10,10.50
26/2/18-3:8:1,846,401,465,73.00,19.80,4.00,7.60
26/2/18-3:9:2,847,402,467,73.70,19.80,4.30,12.90
26/2/18-3:10:3,847,414,480,73.10,19.80,3.80,10.30
26/2/18-3:11:4,846,408,482,72.70,19.70,4.10,7.70
26/2/18-3:12:5,847,443,529,72.30,19.70,4.60,11.40
26/2/18-3:13:6,846,441,503,72.80,19.70,4.20,10.50
26/2/18-3:14:7,847,453,521,72.70,19.70,4.20,9.80
26/2/18-3:15:8,846,431,481,72.20,19.70,4.10,8.80
26/2/18-3:16:9,846,424,472,72.10,19.70,3.80,7.60
26/2/18-3:17:10,846,419,466,73.40,19.70,4.30,9.10
26/2/18-3:18:11,846,413,463,71.60,19.80,4.10,8.10
26/2/18-3:19:12,846,419,475,70.80,19.80,4.30,7.90
26/2/18-3:20:13,847,418,465,70.90,19.80,3.80,8.20
26/2/18-3:21:14,846,416,467,71.10,19.70,4.40,11.30
26/2/18-3:22:15,846,424,477,71.90,19.70,3.80,11.40
26/2/18-3:23:16,846,426,477,71.20,19.70,4.10,7.90
26/2/18-3:24:17,847,422,473,69.80,19.70,4.20,9.60
26/2/18-3:25:18,846,452,526,70.00,19.70,4.50,11.40
26/2/18-3:26:19,847,430,477,71.20,19.70,4.50,10.30
26/2/18-3:27:20,846,414,461,71.00,19.70,4.40,8.30
26/2/18-3:28:21,847,427,492,70.40,19.70,4.30,8.00
26/2/18-3:29:22,846,432,484,70.90,19.70,4.40,9.50
26/2/18-3:30:23,847,423,495,72.10,19.60,4.00,9.30
26/2/18-3:31:24,847,427,484,71.40,19.60,4.40,11.80
26/2/18-3:32:25,846,419,473,71.90,19.60,3.60,9.80
26/2/18-3:33:26,847,413,464,71.40,19.60,4.10,6.60
26/2/18-3:34:27,847,426,485,70.80,19.60,4.00,10.50
26/2/18-3:35:28,847,425,474,70.90,19.60,3.90,9.70
26/2/18-3:36:29,847,417,470,73.40,19.50,3.90,9.80
26/2/18-3:37:30,846,414,465,71.30,19.50,3.30,7.60
26/2/18-3:38:31,847,432,507,73.00,19.50,3.40,8.40
26/2/18-3:39:32,846,420,467,72.90,19.50,3.80,8.80
26/2/18-3:40:33,846,409,461,73.10,19.50,4.00,7.80
26/2/18-3:41:34,846,421,472,74.60,19.40,3.40,4.90
26/2/18-3:42:35,847,414,457,73.40,19.40,3.80,9.80
26/2/18-3:43:36,847,420,479,73.10,19.50,3.50,7.40
26/2/18-3:44:37,847,430,488,72.70,19.50,3.30,5.10
26/2/18-3:45:38,847,430,479,72.00,19.50,2.90,7.10
26/2/18-3:46:39,847,423,471,72.20,19.50,3.30,10.30
26/2/18-3:47:40,846,413,458,71.40,19.50,4.00,10.00
26/2/18-3:48:40,847,411,458,71.10,19.50,3.80,5.90
26/2/18-3:49:41,846,415,458,70.70,19.50,3.70,7.50
26/2/18-3:50:42,846,418,462,70.90,19.40,3.10,8.40
26/2/18-3:51:43,847,417,464,72.50,19.40,3.40,8.00
26/2/18-3:52:44,846,415,458,71.60,19.40,3.30,5.10
26/2/18-3:53:45,847,427,488,73.00,19.40,3.40,7.10
26/2/18-3:54:46,846,417,456,72.50,19.30,3.30,7.80
26/2/18-3:55:47,847,418,471,71.20,19.40,3.20,6.80
26/2/18-3:56:48,846,439,503,71.00,19.40,3.80,10.60
26/2/18-3:57:49,847,430,472,71.20,19.40,3.10,7.60
26/2/18-3:58:50,847,426,470,72.80,19.30,3.60,6.20
26/2/18-3:59:51,847,428,489,73.00,19.30,3.40,6.70
26/2/18-4:0:52,846,434,488,73.60,19.30,2.80,3.80
26/2/18-4:1:53,846,439,493,72.30,19.30,3.40,6.30
26/2/18-4:2:54,847,438,499,73.20,19.30,3.40,8.60
26/2/18-4:3:55,846,428,470,72.70,19.30,2.60,6.60
26/2/18-4:4:56,847,420,459,72.50,19.30,3.20,5.00
26/2/18-4:5:57,847,434,508,71.60,19.30,3.60,7.00
26/2/18-4:6:58,847,448,513,71.40,19.30,3.60,6.40
26/2/18-4:7:59,847,427,475,71.90,19.20,3.50,11.40
26/2/18-4:9:0,847,411,453,71.90,19.30,3.50,6.30
26/2/18-4:10:1,847,419,474,73.40,19.20,3.60,5.60
26/2/18-4:11:2,847,411,453,72.50,19.10,3.50,6.90
26/2/18-4:12:3,846,409,454,72.70,19.20,4.60,9.40
26/2/18-4:13:4,847,445,504,72.10,19.20,3.90,7.80
26/2/18-4:14:5,847,426,469,72.10,19.20,5.00,11.60
26/2/18-4:15:6,846,422,462,71.90,19.20,4.50,8.40
26/2/18-4:16:7,846,415,453,75.10,19.20,4.10,6.80
26/2/18-4:17:8,846,421,490,74.70,19.10,4.60,7.60
26/2/18-4:18:9,847,402,444,72.90,19.10,4.00,8.50
26/2/18-4:19:10,846,415,472,75.10,19.10,3.50,6.30
26/2/18-4:20:11,847,424,484,75.80,19.10,4.20,9.80
26/2/18-4:21:12,847,423,477,74.50,19.10,3.40,5.90
26/2/18-4:22:13,848,426,487,74.10,19.00,3.90,9.00
26/2/18-4:23:14,847,446,502,73.80,19.10,4.00,9.50
26/2/18-4:24:15,846,435,491,73.60,19.10,3.90,6.40
26/2/18-4:25:16,847,461,538,73.10,19.10,3.80,6.00
26/2/18-4:26:17,846,452,523,73.00,19.10,3.80,10.80
26/2/18-4:27:18,847,443,491,72.80,19.10,3.70,6.90
26/2/18-4:28:19,847,431,477,73.50,19.10,3.40,5.20
26/2/18-4:29:20,847,426,466,72.80,19.00,3.80,9.20
26/2/18-4:30:21,846,435,487,72.00,19.00,3.40,4.70
26/2/18-4:31:22,846,421,481,72.10,19.00,3.30,5.00
26/2/18-4:32:22,847,437,516,72.70,19.00,3.20,7.60
26/2/18-4:33:23,848,425,470,73.70,19.00,3.20,4.10
26/2/18-4:34:24,847,414,459,73.30,19.00,3.20,7.80
26/2/18-4:35:25,846,407,457,73.60,19.00,3.60,6.60
26/2/18-4:36:26,847,410,464,73.50,18.90,2.90,5.10
26/2/18-4:37:27,847,415,465,73.90,18.90,2.90,5.50
26/2/18-4:38:28,847,426,495,73.90,18.80,2.80,6.20
26/2/18-4:39:29,846,453,530,73.80,18.90,2.90,8.50
26/2/18-4:40:30,847,432,471,73.80,18.90,2.60,4.60
26/2/18-4:41:31,847,433,483,73.00,18.80,2.20,3.40
26/2/18-4:42:32,847,428,466,73.50,18.80,2.50,2.70
26/2/18-4:43:33,847,414,449,74.40,18.90,2.80,9.90
26/2/18-4:44:34,847,415,461,72.70,18.90,2.60,4.80
26/2/18-4:45:35,847,425,467,72.60,18.90,2.30,4.30
26/2/18-4:46:36,847,409,457,72.30,18.90,2.80,7.80
26/2/18-4:47:37,848,424,491,73.00,18.90,2.20,4.00
26/2/18-4:48:38,847,427,482,72.40,18.80,2.80,9.80
26/2/18-4:49:39,847,414,452,72.60,18.80,2.50,4.00
26/2/18-4:50:40,846,406,444,72.60,18.80,2.90,5.20
26/2/18-4:51:41,846,403,443,70.80,18.80,2.60,4.30
26/2/18-4:52:42,846,406,446,70.80,18.80,2.30,2.70
26/2/18-4:53:43,847,400,438,71.10,18.80,2.60,5.60
26/2/18-4:54:44,847,398,440,70.20,18.80,3.20,6.90
26/2/18-4:55:45,847,404,450,71.20,18.80,2.60,3.70
26/2/18-4:56:46,848,409,459,71.30,18.80,3.30,6.80
26/2/18-4:57:47,847,419,457,73.30,18.80,2.70,5.60
26/2/18-4:58:48,848,405,440,71.10,18.80,3.10,4.10
26/2/18-4:59:49,846,418,477,70.10,18.80,3.00,3.90
26/2/18-5:0:50,847,416,460,71.10,18.80,2.50,7.10
26/2/18-5:1:51,847,437,507,70.40,18.80,2.70,6.70
26/2/18-5:2:52,847,434,484,71.40,18.70,2.40,4.10
26/2/18-5:3:53,847,418,451,71.00,18.70,2.80,3.80
26/2/18-5:4:54,847,408,442,70.80,18.70,2.40,5.20
26/2/18-5:5:55,847,409,447,71.60,18.80,3.10,5.80
26/2/18-5:6:56,846,413,455,71.60,18.80,3.10,6.10
26/2/18-5:7:57,846,412,444,71.40,18.80,2.80,6.60
26/2/18-5:8:58,846,412,445,73.40,18.80,2.50,9.60
26/2/18-5:9:59,847,412,445,72.80,18.80,2.60,6.80
26/2/18-5:11:0,847,407,440,72.60,18.70,3.00,5.20
26/2/18-5:12:1,847,404,439,72.60,18.70,2.70,4.60
26/2/18-5:13:2,847,413,455,71.40,18.80,2.30,3.80
26/2/18-5:14:3,846,407,446,72.90,18.80,2.40,5.80
26/2/18-5:15:3,847,409,450,72.90,18.80,2.40,5.00
26/2/18-5:16:4,847,403,437,74.20,18.70,2.50,4.30
26/2/18-5:17:5,847,405,440,73.80,18.70,2.60,5.40
26/2/18-5:18:6,847,402,439,72.90,18.70,2.50,6.20
26/2/18-5:19:7,846,394,433,73.90,18.60,2.20,3.40
26/2/18-5:20:8,847,406,460,72.80,18.60,1.90,3.10
26/2/18-5:21:9,846,410,454,74.50,18.60,1.80,4.00
26/2/18-5:22:10,846,418,457,74.20,18.60,2.00,3.90
26/2/18-5:23:11,847,408,441,73.80,18.60,2.30,6.20
26/2/18-5:24:12,847,404,462,75.10,18.60,1.90,2.10
26/2/18-5:25:13,847,401,446,74.90,18.60,1.60,2.40
26/2/18-5:26:14,847,392,446,74.70,18.50,1.90,3.40
26/2/18-5:27:15,846,387,435,78.00,18.60,2.00,2.30
26/2/18-5:28:16,846,382,435,75.10,18.50,2.00,2.90
26/2/18-5:29:17,846,382,438,74.40,18.50,2.20,7.10
26/2/18-5:30:18,846,392,447,73.70,18.50,2.10,3.50
26/2/18-5:31:19,847,393,444,73.80,18.50,2.00,7.10
26/2/18-5:32:20,846,398,442,74.20,18.50,1.70,2.60
26/2/18-5:33:21,846,409,446,73.60,18.50,2.10,5.10
26/2/18-5:34:22,846,399,443,75.80,18.50,1.70,2.40
26/2/18-5:35:23,846,397,445,75.60,18.50,1.90,2.40
26/2/18-5:36:24,846,387,435,75.10,18.50,1.70,2.20
26/2/18-5:37:25,847,386,444,76.20,18.50,1.80,2.50
26/2/18-5:38:26,847,381,432,75.00,18.40,2.00,3.00
26/2/18-5:39:27,847,376,430,74.40,18.40,1.70,4.30
26/2/18-5:40:28,847,381,437,74.80,18.40,1.90,4.40
26/2/18-5:41:29,847,395,449,74.40,18.40,1.70,2.20
26/2/18-5:42:30,846,387,437,75.50,18.40,1.80,4.10
26/2/18-5:43:31,847,394,440,75.80,18.40,1.70,2.60
26/2/18-5:44:32,847,398,441,74.40,18.40,1.90,3.30
26/2/18-5:45:33,846,401,442,75.60,18.40,1.90,3.20
26/2/18-5:46:34,847,404,447,74.70,18.40,1.90,3.20
26/2/18-5:47:35,846,398,434,74.20,18.40,1.70,1.90
26/2/18-5:48:36,847,398,437,73.30,18.40,1.70,3.00
26/2/18-5:49:37,847,394,429,73.00,18.40,1.90,2.20
26/2/18-5:50:38,846,401,450,72.80,18.40,2.10,4.30
26/2/18-5:51:39,847,397,433,73.60,18.40,2.10,4.90
26/2/18-5:52:40,847,403,439,72.30,18.40,1.90,5.70
26/2/18-5:53:41,846,405,446,71.20,18.40,2.00,5.30
26/2/18-5:54:42,846,402,436,72.00,18.40,2.10,3.90
26/2/18-5:55:43,847,401,436,71.60,18.40,2.50,8.60
26/2/18-5:56:44,847,402,436,72.50,18.40,2.60,6.10
26/2/18-5:57:44,847,402,438,72.90,18.40,2.40,12.10
26/2/18-5:58:45,847,398,430,72.60,18.30,2.90,7.40
26/2/18-5:59:46,847,398,427,71.70,18.30,2.00,6.20
26/2/18-6:0:47,847,398,434,72.20,18.30,2.10,6.90
26/2/18-6:1:48,847,403,442,73.20,18.30,1.80,5.20
26/2/18-6:2:49,847,402,441,74.60,18.30,2.00,2.80
26/2/18-6:3:50,846,402,432,74.70,18.30,1.90,4.40
26/2/18-6:4:51,847,403,437,73.70,18.30,2.10,5.00
26/2/18-6:5:52,847,401,434,74.40,18.30,2.10,4.80
26/2/18-6:6:53,846,402,430,72.30,18.30,2.10,2.70
26/2/18-6:7:54,846,413,455,72.70,18.30,2.00,3.40
26/2/18-6:8:55,847,406,438,72.60,18.30,1.70,3.20
26/2/18-6:9:56,846,401,441,75.00,18.30,1.40,2.90
26/2/18-6:10:57,847,389,429,74.40,18.20,2.10,3.80
26/2/18-6:11:58,847,376,427,75.30,18.20,1.90,5.00
26/2/18-6:12:59,847,378,435,73.30,18.20,1.80,4.00
26/2/18-6:14:0,847,370,429,74.10,18.10,1.90,3.10
26/2/18-6:15:1,847,375,436,73.60,18.10,1.80,2.50
26/2/18-6:16:2,848,376,443,74.50,18.10,1.60,2.40
26/2/18-6:17:3,846,406,458,74.30,18.00,1.60,2.00
26/2/18-6:18:4,847,395,438,74.00,18.10,2.00,5.10
26/2/18-6:19:5,847,392,440,74.00,18.10,2.10,3.10
26/2/18-6:20:6,847,408,455,75.50,18.10,1.90,3.90
26/2/18-6:21:7,847,404,452,75.80,18.10,2.20,3.20
26/2/18-6:22:8,847,400,443,74.70,18.10,1.90,4.70
26/2/18-6:23:9,847,405,446,75.00,18.10,2.00,5.60
26/2/18-6:24:10,847,392,439,75.10,18.20,2.00,3.80
26/2/18-6:25:11,847,409,464,73.30,18.20,2.70,6.30
26/2/18-6:26:12,847,404,443,74.30,18.20,1.90,2.80
26/2/18-6:27:13,847,402,455,73.40,18.20,2.70,6.30
26/2/18-6:28:14,848,408,452,73.00,18.20,1.80,2.70
26/2/18-6:29:15,847,409,460,74.40,18.10,1.90,4.00
26/2/18-6:30:16,847,407,449,73.70,18.20,2.50,8.90
26/2/18-6:31:17,847,397,435,73.30,18.20,2.40,5.60
26/2/18-6:32:18,847,401,449,74.30,18.10,1.60,1.90
26/2/18-6:33:19,847,393,459,75.10,18.10,2.20,4.10
26/2/18-6:34:20,846,380,433,75.60,18.10,1.90,3.20
26/2/18-6:35:21,847,380,433,75.00,18.00,2.00,4.20
26/2/18-6:36:22,846,384,439,73.40,18.00,1.80,3.20
26/2/18-6:37:23,847,376,440,74.60,17.90,1.70,2.60
26/2/18-6:38:24,847,383,450,76.90,17.90,1.70,1.90
26/2/18-6:39:25,847,387,443,75.60,17.90,1.80,2.20
26/2/18-6:40:25,846,393,461,74.80,17.90,2.00,4.40
26/2/18-6:41:26,847,399,452,74.10,17.90,2.20,4.30
26/2/18-6:42:27,847,403,455,74.20,17.90,2.10,3.70
26/2/18-6:43:28,847,416,490,73.30,17.90,2.60,6.40
26/2/18-6:44:29,847,391,433,73.80,17.90,2.10,5.20
26/2/18-6:45:30,848,376,439,74.00,17.90,1.90,2.60
26/2/18-6:46:31,847,369,431,74.40,17.90,2.00,2.60
26/2/18-6:47:32,847,366,430,72.70,17.90,2.00,2.30
26/2/18-6:48:33,847,373,456,72.60,17.80,1.90,5.80
26/2/18-6:49:34,847,364,433,74.50,17.80,2.10,3.70
26/2/18-6:50:35,847,381,445,73.60,17.80,2.00,4.00
26/2/18-6:51:36,847,365,431,74.70,17.80,2.20,4.50
26/2/18-6:52:37,846,368,436,73.90,17.70,2.00,2.80
26/2/18-6:53:38,847,361,433,75.00,17.70,2.00,4.80
26/2/18-6:54:39,847,370,437,74.90,17.70,1.90,4.70
