Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
28/2/18-0:39:54,855,282,406,76.20,18.90,1.00,1.10
28/2/18-0:40:55,853,271,403,75.80,18.90,0.90,2.10
28/2/18-0:41:56,854,261,404,76.20,18.90,0.60,0.60
28/2/18-0:42:57,854,268,407,76.20,18.80,0.60,0.60
28/2/18-0:43:58,854,270,411,77.30,18.90,0.70,0.70
28/2/18-0:44:59,854,278,410,78.10,18.90,0.70,1.00
28/2/18-0:46:0,854,264,404,75.30,18.80,0.90,1.50
28/2/18-0:47:1,854,266,406,76.40,18.80,0.80,1.20
28/2/18-0:48:2,854,271,414,75.70,18.80,0.70,0.70
28/2/18-0:49:3,854,273,405,76.70,18.90,0.70,1.00
28/2/18-0:50:4,854,269,403,77.00,18.80,0.60,2.10
28/2/18-0:51:5,854,274,409,76.90,18.80,0.90,1.10
28/2/18-0:52:6,854,272,411,76.50,18.90,0.90,1.10
28/2/18-0:53:7,854,293,417,76.40,18.80,0.80,0.80
28/2/18-0:54:8,855,303,414,76.70,18.80,0.60,1.70
28/2/18-0:55:9,854,296,415,77.40,18.80,0.60,0.60
28/2/18-0:56:10,854,302,412,76.90,18.80,1.00,2.20
28/2/18-0:57:11,855,298,406,77.60,18.80,0.80,1.70
28/2/18-0:58:12,854,296,410,77.90,18.80,1.00,1.90
28/2/18-0:59:13,854,296,406,78.10,18.80,0.80,0.90
28/2/18-1:0:14,854,297,407,78.40,18.80,1.20,4.70
28/2/18-1:1:15,854,296,398,78.30,18.70,1.00,1.50
28/2/18-1:2:16,849,295,413,78.70,18.70,0.90,1.20
28/2/18-1:3:17,848,294,414,78.90,18.70,0.90,1.90
28/2/18-1:4:18,854,298,406,78.30,18.70,1.50,2.40
28/2/18-1:5:19,853,304,407,78.70,18.70,1.00,2.70
28/2/18-1:6:20,848,315,422,79.00,18.70,1.10,1.60
28/2/18-1:7:21,853,332,416,79.10,18.80,1.10,1.20
28/2/18-1:8:22,848,324,429,79.00,18.80,1.10,3.30
28/2/18-1:9:23,849,335,430,78.20,18.80,1.00,2.30
28/2/18-1:10:24,848,348,433,78.80,18.80,0.90,1.80
28/2/18-1:11:25,853,345,420,79.30,18.90,0.80,1.80
28/2/18-1:12:26,854,347,418,79.60,18.90,0.70,1.40
28/2/18-1:13:27,854,341,416,79.40,18.90,1.00,2.40
28/2/18-1:14:28,854,343,420,79.20,18.90,0.80,1.40
28/2/18-1:15:29,854,341,417,80.00,18.90,0.90,1.40
28/2/18-1:16:29,850,328,431,79.80,18.90,0.80,1.60
28/2/18-1:17:30,854,341,423,79.30,18.90,0.90,2.60
28/2/18-1:18:31,849,342,421,79.10,18.90,0.90,1.50
28/2/18-1:19:32,853,352,421,78.90,18.90,1.00,1.60
28/2/18-1:20:33,854,362,454,78.50,18.90,0.80,1.10
28/2/18-1:21:34,854,366,449,76.70,19.00,0.90,2.50
28/2/18-1:22:35,848,362,451,75.20,19.00,0.80,1.00
28/2/18-1:23:36,853,365,450,75.80,19.00,0.90,1.90
28/2/18-1:24:37,853,374,443,75.80,19.00,1.10,1.30
28/2/18-1:25:38,852,359,426,75.30,19.10,0.90,2.90
28/2/18-1:26:39,849,358,436,76.00,19.10,1.20,4.20
28/2/18-1:27:40,849,346,433,76.40,19.10,1.00,3.00
28/2/18-1:28:41,853,342,419,76.80,19.10,1.10,2.10
28/2/18-1:29:42,852,343,413,76.90,19.10,1.40,3.10
28/2/18-1:30:43,853,343,419,76.50,19.10,1.40,2.20
28/2/18-1:31:44,852,335,419,77.50,19.00,1.40,3.70
28/2/18-1:32:45,848,330,442,77.80,19.00,1.10,1.40
28/2/18-1:33:46,853,337,427,76.80,19.00,1.60,2.50
28/2/18-1:34:47,853,337,429,77.40,19.00,1.40,4.20
28/2/18-1:35:48,852,333,416,76.40,19.00,1.20,1.90
28/2/18-1:36:49,852,327,422,76.80,19.00,1.40,4.60
28/2/18-1:37:50,852,341,432,76.90,19.00,1.30,2.90
28/2/18-1:38:51,852,351,441,77.40,19.00,1.30,2.60
28/2/18-1:39:52,853,360,428,77.00,19.00,1.90,3.80
28/2/18-1:40:53,852,362,426,77.90,19.00,1.30,3.20
28/2/18-1:41:54,852,364,432,77.10,19.00,1.50,2.90
28/2/18-1:42:55,847,360,430,77.80,19.00,1.20,3.10
28/2/18-1:43:56,853,368,439,78.20,19.00,1.10,2.00
28/2/18-1:44:57,853,365,428,78.60,19.00,1.30,3.00
28/2/18-1:45:58,848,356,432,78.80,19.00,1.20,1.70
28/2/18-1:46:59,853,355,423,79.20,19.00,1.10,2.10
28/2/18-1:48:0,852,361,434,79.50,18.90,1.40,2.90
28/2/18-1:49:1,853,351,422,78.40,18.90,1.30,1.90
28/2/18-1:50:2,852,348,413,78.40,18.90,1.40,3.00
28/2/18-1:51:3,852,350,425,78.80,18.90,1.60,3.20
28/2/18-1:52:4,853,344,421,78.80,18.90,1.40,2.80
28/2/18-1:53:5,853,345,418,78.70,18.90,1.50,3.50
28/2/18-1:54:6,853,335,424,78.80,18.90,1.40,3.60
28/2/18-1:55:7,847,352,435,77.70,18.90,1.70,3.20
28/2/18-1:56:8,853,357,430,78.10,18.90,1.50,4.30
28/2/18-1:57:9,847,352,430,78.70,18.90,1.50,3.80
28/2/18-1:58:10,847,357,436,78.90,18.90,1.80,5.60
28/2/18-1:59:11,847,360,432,78.10,18.90,1.50,2.00
28/2/18-2:0:11,847,358,427,79.00,18.90,1.30,2.90
28/2/18-2:1:12,847,362,430,79.70,18.90,1.60,4.30
28/2/18-2:2:13,847,360,429,79.60,18.90,1.60,2.50
28/2/18-2:3:14,847,366,442,80.10,18.90,1.30,1.90
28/2/18-2:4:15,847,366,440,79.60,18.90,1.80,4.40
28/2/18-2:5:16,847,369,445,79.20,18.90,1.50,4.20
28/2/18-2:6:17,847,363,440,78.70,18.90,1.30,3.40
28/2/18-2:7:18,846,365,440,79.10,19.00,1.50,3.00
28/2/18-2:8:19,847,369,450,79.30,18.90,1.30,5.30
28/2/18-2:9:20,847,392,512,78.30,19.00,1.30,3.30
28/2/18-2:10:21,846,418,501,76.00,19.00,1.50,1.60
28/2/18-2:11:22,846,414,509,75.30,19.00,1.80,5.20
28/2/18-2:12:23,847,404,487,72.50,19.00,2.30,5.40
28/2/18-2:13:24,847,394,477,72.60,19.10,1.80,3.70
28/2/18-2:14:25,846,405,504,71.30,19.10,1.50,4.30
28/2/18-2:15:26,847,392,471,71.10,19.10,1.70,3.30
28/2/18-2:16:27,847,383,464,69.30,19.20,1.30,2.90
28/2/18-2:17:28,847,373,449,69.80,19.20,1.20,3.10
28/2/18-2:18:29,847,375,448,71.30,19.20,1.00,1.70
28/2/18-2:19:30,846,384,466,71.90,19.20,1.10,1.50
28/2/18-2:20:31,847,376,452,72.60,19.30,1.20,2.00
28/2/18-2:21:32,847,373,455,72.60,19.20,1.30,1.90
28/2/18-2:22:33,847,362,452,73.50,19.20,1.30,2.00
28/2/18-2:23:34,847,369,453,74.20,19.20,1.00,1.20
28/2/18-2:24:35,848,363,450,72.60,19.20,1.00,3.60
28/2/18-2:25:36,847,362,448,74.10,19.20,1.30,2.80
28/2/18-2:26:37,848,356,441,74.90,19.10,1.10,1.40
28/2/18-2:27:38,853,359,440,75.10,19.10,1.00,2.10
28/2/18-2:28:39,854,354,437,75.10,19.10,1.10,1.60
28/2/18-2:29:40,853,358,436,75.20,19.00,1.10,1.50
28/2/18-2:30:41,853,354,425,74.40,19.00,1.30,3.40
28/2/18-2:31:42,853,352,428,75.20,19.00,1.20,4.40
28/2/18-2:32:43,853,356,424,75.30,18.90,1.20,2.40
28/2/18-2:33:44,853,369,434,75.40,18.90,1.50,2.40
28/2/18-2:34:45,847,375,441,75.00,18.90,1.20,2.40
28/2/18-2:35:46,847,375,427,76.30,18.80,1.50,4.60
28/2/18-2:36:47,846,377,428,76.20,18.80,1.30,2.70
28/2/18-2:37:48,847,386,433,75.70,18.80,1.40,2.10
28/2/18-2:38:49,847,381,426,74.90,18.80,1.30,2.60
28/2/18-2:39:50,846,379,424,76.20,18.80,1.30,1.80
28/2/18-2:40:51,847,382,431,76.50,18.70,1.40,2.50
28/2/18-2:41:52,846,384,424,77.60,18.70,1.40,4.30
28/2/18-2:42:53,848,378,422,77.20,18.70,1.60,3.00
28/2/18-2:43:53,846,374,427,77.40,18.70,2.00,5.10
28/2/18-2:44:54,847,378,433,77.20,18.70,1.70,3.10
28/2/18-2:45:55,847,376,422,77.60,18.70,2.00,5.20
28/2/18-2:46:56,847,369,415,78.50,18.70,1.90,3.40
28/2/18-2:47:57,847,365,416,77.80,18.60,1.80,3.80
28/2/18-2:48:58,847,363,416,78.10,18.60,1.70,3.80
28/2/18-2:49:59,847,364,416,78.50,18.60,1.90,4.00
28/2/18-2:51:0,847,363,415,78.30,18.70,2.20,4.80
28/2/18-2:52:1,847,363,418,79.00,18.70,1.90,2.90
28/2/18-2:53:2,847,358,421,77.30,18.60,1.90,5.10
28/2/18-2:54:3,846,363,420,77.20,18.60,2.00,4.10
28/2/18-2:55:4,846,359,416,77.80,18.70,2.20,3.70
28/2/18-2:56:5,846,360,417,76.90,18.60,2.30,4.40
28/2/18-2:57:6,846,364,418,76.10,18.60,2.00,3.50
28/2/18-2:58:7,846,366,428,76.90,18.60,2.20,3.10
28/2/18-2:59:8,847,366,420,76.20,18.60,2.20,3.10
28/2/18-3:0:9,846,369,422,76.70,18.60,2.00,5.20
28/2/18-3:1:10,846,367,421,76.50,18.60,2.60,6.70
28/2/18-3:2:11,848,368,426,76.30,18.70,2.30,5.70
28/2/18-3:3:12,846,368,428,76.00,18.70,2.00,3.20
28/2/18-3:4:13,847,369,422,76.60,18.70,2.20,5.20
28/2/18-3:5:14,846,369,430,76.40,18.70,2.20,3.60
28/2/18-3:6:15,847,363,423,73.60,18.70,2.70,4.60
28/2/18-3:7:16,846,363,437,72.10,18.80,2.10,3.10
28/2/18-3:8:17,846,351,425,71.80,18.80,3.10,6.00
28/2/18-3:9:18,847,344,426,72.20,18.80,2.60,4.50
28/2/18-3:10:19,847,350,428,72.30,18.80,2.40,5.50
28/2/18-3:11:20,846,365,426,73.70,18.80,2.90,5.60
28/2/18-3:12:21,846,372,432,74.80,18.90,2.40,3.80
28/2/18-3:13:22,847,364,436,74.10,18.80,2.50,3.80
28/2/18-3:14:23,847,373,446,74.40,18.80,2.50,4.30
28/2/18-3:15:24,846,366,422,74.40,18.80,2.40,4.00
28/2/18-3:16:25,847,365,434,74.30,18.80,2.80,10.10
28/2/18-3:17:26,847,372,426,73.60,18.80,2.30,3.70
28/2/18-3:18:27,846,374,425,75.70,18.80,2.90,4.90
28/2/18-3:19:28,847,374,427,76.00,18.80,2.50,4.70
28/2/18-3:20:29,846,375,427,76.20,18.80,2.90,6.00
28/2/18-3:21:30,847,372,422,77.00,18.70,2.50,7.40
28/2/18-3:22:31,847,362,419,77.20,18.70,3.00,6.20
28/2/18-3:23:32,847,362,421,77.30,18.70,3.00,6.50
28/2/18-3:24:33,846,369,427,77.50,18.60,2.90,4.10
28/2/18-3:25:34,847,364,423,77.70,18.70,3.20,11.00
28/2/18-3:26:35,846,357,419,77.00,18.60,2.80,3.60
28/2/18-3:27:35,847,357,419,77.80,18.60,2.70,3.00
28/2/18-3:28:36,846,361,421,77.30,18.60,2.60,3.50
28/2/18-3:29:37,847,357,419,76.70,18.50,2.40,3.60
28/2/18-3:30:38,847,355,418,77.60,18.50,2.70,6.00
28/2/18-3:31:39,847,352,416,77.70,18.50,2.50,3.20
28/2/18-3:32:40,847,350,417,77.60,18.40,2.80,5.30
28/2/18-3:33:41,847,342,413,77.10,18.40,2.60,4.20
28/2/18-3:34:42,848,343,415,77.00,18.40,2.90,6.00
28/2/18-3:35:43,850,342,410,78.20,18.30,2.60,5.50
28/2/18-3:36:44,853,349,413,77.70,18.30,2.90,4.60
28/2/18-3:37:45,854,350,411,78.20,18.30,2.60,8.30
28/2/18-3:38:46,854,355,415,78.50,18.30,2.80,4.80
28/2/18-3:39:47,854,364,423,79.30,18.30,2.50,4.00
28/2/18-3:40:48,854,363,418,79.00,18.30,2.80,4.20
28/2/18-3:41:49,853,373,425,77.40,18.30,2.40,3.50
28/2/18-3:42:50,854,381,432,78.70,18.30,2.50,5.40
28/2/18-3:43:51,854,377,426,78.10,18.40,2.90,5.20
28/2/18-3:44:52,853,366,425,76.50,18.40,2.70,4.20
28/2/18-3:45:53,854,365,421,76.00,18.50,2.70,6.00
28/2/18-3:46:54,853,364,436,77.00,18.50,2.40,4.90
28/2/18-3:47:55,853,365,422,77.10,18.50,2.80,5.40
28/2/18-3:48:56,853,368,429,77.30,18.50,3.30,6.40
28/2/18-3:49:57,852,365,419,77.00,18.50,2.50,5.40
28/2/18-3:50:58,853,360,418,77.50,18.50,3.10,6.00
28/2/18-3:51:59,854,370,431,77.20,18.40,2.90,5.20
28/2/18-3:53:0,853,363,425,79.00,18.40,3.00,5.60
28/2/18-3:54:1,853,358,419,78.20,18.40,3.10,8.40
28/2/18-3:55:2,853,350,413,77.90,18.40,3.00,5.20
28/2/18-3:56:3,853,342,410,78.10,18.40,2.90,6.80
28/2/18-3:57:4,853,342,412,77.30,18.30,2.30,3.30
28/2/18-3:58:5,853,345,415,78.70,18.30,2.70,4.00
28/2/18-3:59:6,852,342,413,77.40,18.30,3.00,4.70
28/2/18-4:0:7,852,360,450,77.20,18.20,3.00,6.00
28/2/18-4:1:8,852,359,427,77.10,18.20,3.20,6.60
28/2/18-4:2:9,852,345,432,74.90,18.20,3.00,4.70
28/2/18-4:3:10,851,332,446,75.40,18.30,3.00,5.60
28/2/18-4:4:11,853,313,425,71.80,18.30,2.40,3.70
28/2/18-4:5:12,852,318,440,70.20,18.30,2.70,4.20
28/2/18-4:6:13,853,327,431,71.90,18.40,2.90,6.60
28/2/18-4:7:14,853,331,443,72.00,18.50,2.90,5.30
28/2/18-4:8:15,852,346,431,72.50,18.50,2.60,4.20
28/2/18-4:9:16,853,337,436,73.50,18.60,2.60,3.90
28/2/18-4:10:17,852,340,428,72.50,18.60,2.80,5.30
28/2/18-4:11:17,853,340,432,73.30,18.60,2.70,6.00
28/2/18-4:12:18,853,340,424,73.60,18.60,2.60,6.00
28/2/18-4:13:19,852,341,419,74.60,18.60,2.80,4.80
28/2/18-4:14:20,852,335,417,75.30,18.60,3.00,4.30
28/2/18-4:15:21,852,349,420,76.70,18.60,3.40,5.80
28/2/18-4:16:22,852,353,426,77.40,18.60,2.70,6.20
28/2/18-4:17:23,852,360,429,75.80,18.50,2.90,3.10
28/2/18-4:18:24,852,370,440,74.60,18.60,2.80,3.20
28/2/18-4:19:25,852,365,423,75.20,18.60,2.70,3.00
28/2/18-4:20:26,852,363,421,76.60,18.70,3.10,3.40
28/2/18-4:21:27,853,359,424,76.30,18.70,3.00,4.20
28/2/18-4:22:28,852,352,423,75.00,18.60,2.90,3.80
28/2/18-4:23:29,853,354,417,76.00,18.60,3.30,4.50
28/2/18-4:24:30,853,348,412,76.70,18.60,3.10,4.20
28/2/18-4:25:31,852,349,413,77.50,18.60,3.30,5.10
28/2/18-4:26:32,853,347,417,77.00,18.50,3.30,9.30
28/2/18-4:27:33,852,356,416,76.40,18.50,3.50,5.80
28/2/18-4:28:34,853,359,417,77.20,18.50,3.80,4.20
28/2/18-4:29:35,853,360,415,76.40,18.50,3.30,4.10
28/2/18-4:30:36,853,359,411,76.90,18.50,3.10,4.20
28/2/18-4:31:37,853,358,409,77.50,18.50,3.50,6.40
28/2/18-4:32:38,852,360,411,78.20,18.40,3.20,3.50
28/2/18-4:33:39,852,361,411,78.30,18.40,3.00,5.60
28/2/18-4:34:40,853,358,408,78.80,18.40,3.90,6.60
28/2/18-4:35:41,852,357,408,78.80,18.40,3.50,5.30
28/2/18-4:36:42,852,365,413,78.70,18.40,3.10,4.80
28/2/18-4:37:43,852,359,408,79.40,18.40,3.60,4.00
28/2/18-4:38:44,853,373,448,77.50,18.40,2.90,3.70
28/2/18-4:39:45,853,378,421,77.50,18.40,3.20,4.70
28/2/18-4:40:46,852,374,410,77.00,18.50,2.70,3.00
28/2/18-4:41:47,852,369,407,77.50,18.50,3.00,3.30
28/2/18-4:42:48,853,370,408,78.80,18.50,3.00,5.30
28/2/18-4:43:49,852,370,409,79.80,18.50,3.20,4.10
28/2/18-4:44:50,852,364,408,80.80,18.50,2.90,4.80
28/2/18-4:45:51,853,360,408,80.20,18.40,3.30,9.30
28/2/18-4:46:52,852,362,405,79.30,18.40,2.70,3.00
28/2/18-4:47:53,852,361,399,79.20,18.40,3.00,6.40
28/2/18-4:48:54,853,380,417,79.90,18.40,2.70,4.10
28/2/18-4:49:55,852,378,415,79.10,18.40,2.90,5.90
28/2/18-4:50:56,853,379,418,78.10,18.40,2.90,4.80
28/2/18-4:51:57,852,374,407,77.20,18.40,2.50,4.50
28/2/18-4:52:58,853,374,405,78.70,18.40,2.60,3.90
28/2/18-4:53:58,853,370,403,79.30,18.40,2.90,4.80
28/2/18-4:54:59,852,372,404,80.00,18.40,2.70,4.70
28/2/18-4:56:0,852,374,410,80.90,18.40,2.80,3.10
28/2/18-4:57:1,852,375,409,80.60,18.50,2.90,3.70
28/2/18-4:58:2,853,376,415,79.80,18.50,2.40,3.00
28/2/18-4:59:3,852,370,403,81.20,18.50,2.40,3.60
28/2/18-5:0:4,852,371,404,80.20,18.50,3.10,4.30
28/2/18-5:1:5,853,376,413,81.50,18.50,2.50,3.00
28/2/18-5:2:6,853,374,424,80.10,18.50,3.30,6.80
28/2/18-5:3:7,852,379,407,79.60,18.50,2.50,4.20
28/2/18-5:4:8,853,381,407,80.00,18.50,2.50,3.70
28/2/18-5:5:9,853,386,415,80.60,18.50,2.70,3.40
28/2/18-5:6:10,853,381,408,80.10,18.50,2.50,3.80
28/2/18-5:7:11,852,377,412,79.30,18.50,2.40,2.80
28/2/18-5:8:12,853,368,402,79.20,18.40,2.80,3.60
28/2/18-5:9:13,853,367,403,78.70,18.40,2.30,4.00
28/2/18-5:10:14,853,361,402,78.70,18.40,2.50,3.50
28/2/18-5:11:15,852,367,412,79.00,18.40,2.40,4.50
28/2/18-5:12:16,852,360,403,80.20,18.40,2.20,5.60
28/2/18-5:13:17,853,359,408,78.10,18.40,2.10,5.30
28/2/18-5:14:18,853,347,406,77.60,18.30,1.90,3.80
28/2/18-5:15:19,853,351,396,77.20,18.40,2.60,4.30
28/2/18-5:16:20,853,322,393,77.50,18.30,2.00,3.90
28/2/18-5:17:21,853,329,398,76.40,18.40,2.20,2.80
28/2/18-5:18:22,853,321,395,77.90,18.30,2.00,3.80
28/2/18-5:19:23,853,319,399,77.90,18.40,1.90,2.30
28/2/18-5:20:24,853,309,397,78.00,18.40,1.70,2.90
28/2/18-5:21:25,853,306,394,78.00,18.30,1.90,2.10
28/2/18-5:22:26,852,316,396,80.40,18.30,1.90,3.10
28/2/18-5:23:27,853,310,391,81.10,18.30,2.10,4.30
28/2/18-5:24:28,853,314,391,80.50,18.30,1.80,2.50
28/2/18-5:25:29,853,320,386,80.70,18.30,2.00,2.40
28/2/18-5:26:30,853,330,421,80.50,18.30,2.10,2.40
28/2/18-5:27:31,853,328,389,79.60,18.30,1.60,2.60
28/2/18-5:28:32,853,317,391,78.80,18.30,1.80,2.80
28/2/18-5:29:33,853,325,401,78.70,18.20,1.60,2.20
28/2/18-5:30:34,853,323,387,80.20,18.20,1.90,2.30
28/2/18-5:31:35,853,330,387,79.80,18.20,2.20,3.90
28/2/18-5:32:36,853,330,387,79.00,18.20,1.60,3.80
28/2/18-5:33:37,853,332,388,79.30,18.20,1.70,4.00
28/2/18-5:34:38,853,329,388,79.20,18.10,1.60,1.70
28/2/18-5:35:39,853,333,388,80.60,18.10,1.50,1.70
28/2/18-5:36:40,853,340,391,79.80,18.10,1.60,2.10
28/2/18-5:37:40,852,338,380,80.00,18.10,1.40,1.50
28/2/18-5:38:41,853,332,383,80.70,18.10,1.80,3.80
28/2/18-5:39:42,853,333,385,80.00,18.10,1.70,2.70
28/2/18-5:40:43,853,325,383,80.10,18.00,1.80,5.70
28/2/18-5:41:44,853,320,384,81.00,18.00,1.70,2.00
28/2/18-5:42:45,853,328,389,80.20,18.00,1.60,4.10
28/2/18-5:43:46,853,327,387,80.90,18.00,1.70,2.50
28/2/18-5:44:47,852,330,389,81.60,18.00,1.50,3.30
28/2/18-5:45:48,852,337,382,80.30,18.00,1.70,4.80
28/2/18-5:46:49,852,331,381,81.10,18.00,1.70,2.30
28/2/18-5:47:50,852,327,388,81.20,18.00,1.40,4.30
28/2/18-5:48:51,852,334,393,79.30,18.00,1.40,2.80
28/2/18-5:49:52,852,336,390,79.20,18.00,1.90,4.20
28/2/18-5:50:53,852,333,387,79.40,18.00,1.50,4.50
28/2/18-5:51:54,853,333,389,79.60,18.00,1.60,3.20
28/2/18-5:52:55,852,336,389,80.80,18.00,1.60,2.50
28/2/18-5:53:56,852,335,387,80.00,18.00,2.10,4.50
28/2/18-5:54:57,852,340,388,80.00,18.00,1.60,2.20
28/2/18-5:55:58,852,345,388,80.70,18.00,1.80,3.80
28/2/18-5:56:59,853,351,391,81.00,18.00,1.80,4.00
28/2/18-5:58:0,853,346,386,81.10,18.00,1.70,5.80
28/2/18-5:59:1,853,342,385,82.40,17.90,1.70,2.80
28/2/18-6:0:2,853,339,385,81.80,17.90,1.70,2.20
28/2/18-6:1:3,852,340,388,81.80,17.90,1.60,3.20
28/2/18-6:2:4,852,344,393,81.60,17.90,1.70,4.10
28/2/18-6:3:5,852,338,389,81.30,17.90,1.70,4.00
28/2/18-6:4:6,852,338,388,81.60,17.90,1.70,3.20
28/2/18-6:5:7,852,342,385,81.90,17.90,1.60,3.20
28/2/18-6:6:8,852,346,388,81.90,17.90,1.70,2.70
28/2/18-6:7:9,852,347,391,81.90,17.90,1.60,6.10
28/2/18-6:8:10,853,339,393,81.10,17.90,1.70,4.20
28/2/18-6:9:11,852,334,390,80.30,17.90,1.70,3.20
28/2/18-6:10:12,852,337,393,80.80,17.90,1.70,3.10
28/2/18-6:11:13,852,340,394,80.70,17.90,1.70,3.30
28/2/18-6:12:14,852,337,386,80.80,17.90,1.90,5.10
28/2/18-6:13:15,852,333,387,81.30,17.90,1.90,5.60
28/2/18-6:14:16,853,341,394,83.40,17.90,1.90,2.80
28/2/18-6:15:17,852,344,396,81.80,17.90,1.70,2.40
28/2/18-6:16:18,853,347,392,82.30,17.90,2.10,2.70
28/2/18-6:17:19,853,353,396,82.90,17.90,1.80,2.20
28/2/18-6:18:20,853,357,398,82.70,17.90,1.80,5.10
28/2/18-6:19:21,852,350,397,81.10,17.90,2.70,4.80
28/2/18-6:20:21,853,354,396,82.20,17.90,2.50,4.60
28/2/18-6:21:22,853,351,396,81.60,17.90,2.80,4.90
28/2/18-6:22:23,853,358,398,82.70,17.90,2.80,4.50
28/2/18-6:23:24,852,360,397,82.90,17.90,2.50,5.10
28/2/18-6:24:25,852,365,397,86.90,17.90,2.70,4.50
28/2/18-6:25:26,852,368,403,82.20,17.90,2.50,4.40
28/2/18-6:26:27,853,364,402,80.50,17.90,2.50,2.80
28/2/18-6:27:28,852,373,424,81.60,17.90,3.00,4.60
28/2/18-6:28:29,853,373,420,80.70,18.00,2.40,5.50
28/2/18-6:29:30,853,382,409,81.10,17.90,2.40,4.30
28/2/18-6:30:31,853,376,406,80.00,18.00,3.00,5.80
28/2/18-6:31:32,852,384,422,80.70,18.00,2.90,4.40
28/2/18-6:32:33,853,378,407,79.50,18.00,3.10,5.90
28/2/18-6:33:34,854,389,427,79.80,18.00,3.60,7.80
28/2/18-6:34:35,853,380,401,80.00,18.10,2.50,3.10
28/2/18-6:35:36,853,383,409,80.00,18.10,3.10,6.70
28/2/18-6:36:37,852,380,400,80.40,18.10,2.50,4.20
28/2/18-6:37:38,853,378,400,80.00,18.10,2.80,5.90
28/2/18-6:38:39,853,375,406,79.90,18.10,2.60,3.80
28/2/18-6:39:40,853,377,414,78.20,18.10,2.80,8.90
28/2/18-6:40:41,853,380,415,80.90,18.10,3.30,5.70
28/2/18-6:41:42,852,383,417,79.20,18.10,3.20,5.30
28/2/18-6:42:43,853,383,423,77.70,18.20,2.90,5.10
28/2/18-6:43:44,853,379,411,75.80,18.20,3.30,8.50
28/2/18-6:44:45,853,389,427,77.70,18.20,2.70,4.00
28/2/18-6:45:46,853,384,411,76.70,18.30,2.90,4.10
28/2/18-6:46:47,853,375,407,75.70,18.30,2.70,6.40
28/2/18-6:47:48,852,385,404,78.70,18.30,3.50,9.00
28/2/18-6:48:49,853,387,407,80.30,18.30,3.00,5.00
28/2/18-6:49:50,852,386,413,75.30,18.30,3.60,8.70
28/2/18-6:50:51,853,378,403,74.50,18.30,2.80,5.40
28/2/18-6:51:52,853,370,400,74.20,18.40,2.80,5.20
28/2/18-6:52:53,853,373,406,74.90,18.40,3.60,6.60
28/2/18-6:53:54,853,366,400,74.70,18.30,2.80,5.80
28/2/18-6:54:55,852,362,411,78.10,18.30,2.50,4.30
